,Unnecessary Copy,copyParticleData,computeCellInformation,Execute kNeighborCount,Execute exclusive_scan over counts,Execute kNeighborhoodQueryWithCounts,Compute neighbors,Neighbor copy from device to host - resize,Count copy from device to host - resize,Count copy from device to host - MemcpyDeviceToHost,Neighbor & Offset copy from device to host - MemcpyDeviceToHost,Run hipNSearch,neighborhood search,constraint projection,XSPH viscosity computation,SimStep
479,0.0272,0.2896,0.359,0.2266,0.2321,0.2406,0.7077,0.0003,0.0001,0.0846,0.2088,1.6654,1.696,4.2818,0.5991,6.6936
480,0.0279,0.1788,0.3613,0.2115,0.233,0.2255,0.6764,0.0002,0.0001,0.0708,0.2031,1.5056,1.5382,6.1479,0.6055,8.417
481,0.0283,0.3116,0.3938,0.2318,0.1962,0.2428,0.6782,0.0002,0.0001,0.0832,0.2062,1.6912,1.7231,4.8958,0.5918,7.3363
482,0.0275,0.3013,0.3696,0.2305,0.2396,0.2443,0.7218,0.0002,0.0002,0.0725,0.2287,1.7093,1.7404,4.4565,0.6142,6.9378
483,0.028,0.3206,0.3776,0.2261,0.2386,0.2402,0.7132,0.0002,0.0002,0.0881,0.2086,1.7217,1.7533,4.3758,0.5968,6.8518
484,0.027,0.3066,0.3535,0.2324,0.241,0.2453,0.7278,0.0003,0.0002,0.0849,0.2112,1.7008,1.7312,4.6374,0.6019,7.0896
485,0.027,0.3147,0.3611,0.232,0.2278,0.2451,0.7138,0.0003,0.0002,0.0851,0.2085,1.697,1.7273,4.3066,0.5933,6.7474
486,0.0274,0.3142,0.342,0.2344,0.2285,0.2438,0.7159,0.0003,0.0001,0.0767,0.2146,1.6773,1.708,4.3199,0.5974,6.7424
487,0.027,0.3088,0.3564,0.2282,0.1898,0.2447,0.6721,0.0002,0.0002,0.0774,0.2099,1.6395,1.6698,4.3322,0.6029,6.7251
488,0.037,0.3114,0.3679,0.2285,0.2393,0.2311,0.7081,0.0003,0.0002,0.0712,0.3142,1.7912,1.8332,7.3311,0.6113,9.9063
489,0.0282,0.3286,0.3537,0.2374,0.2382,0.2486,0.7357,0.0002,0.0001,0.0841,0.2105,1.7269,1.7586,4.3058,0.5999,6.7803
490,0.027,0.3187,0.3452,0.2292,0.2327,0.2422,0.7123,0.0002,0.0002,0.07,0.2102,1.6689,1.6993,4.3234,0.6029,6.7429
491,0.0269,0.3044,0.3488,0.2294,0.1912,0.2423,0.6704,0.0003,0.0001,0.081,0.2134,1.6339,1.6641,4.3552,0.6111,6.7474
492,0.0268,0.3061,0.3566,0.2276,0.231,0.2416,0.7104,0.0002,0.0002,0.0857,0.2138,1.6869,1.7171,4.3617,0.6146,6.8135
493,0.0271,0.311,0.3486,0.2243,0.2451,0.2419,0.7199,0.0003,0.0001,0.0826,0.2043,1.681,1.7113,4.3836,0.608,6.8232
494,0.0271,0.3152,0.3851,0.226,0.2338,0.2398,0.7083,0.0002,0.0002,0.0842,0.2248,1.7348,1.7653,4.3727,0.6072,6.8621
495,0.0267,0.3096,0.3465,0.2395,0.2396,0.2462,0.7347,0.0003,0.0002,0.0833,0.202,1.6884,1.7184,4.3982,0.6071,6.843
496,0.0267,0.2827,0.4104,0.2211,0.2482,0.2299,0.7092,0.0002,0.0002,0.0752,0.2219,1.7157,1.7472,6.8487,0.6284,9.342
497,0.0274,0.3523,0.3777,0.2298,0.2399,0.247,0.7276,0.0003,0.0001,0.0703,0.2238,1.7816,1.8125,4.5063,0.8548,7.2948
498,0.0278,0.3183,0.3645,0.2271,0.2379,0.239,0.7107,0.0003,0.0002,0.0857,0.2226,1.7201,1.7513,4.472,0.6458,6.9926
499,0.0275,0.3146,0.3662,0.2368,0.2338,0.2394,0.7203,0.0003,0.0002,0.0822,0.2152,1.7136,1.7447,4.5168,0.6444,7.0254
500,0.0274,0.3199,0.345,0.2309,0.242,0.2479,0.7311,0.0003,0.0002,0.0838,0.2207,1.7154,1.7461,5.1918,1.0167,8.0739
501,0.0274,0.3363,0.3571,0.2351,0.2406,0.2438,0.7279,0.0003,0.0001,0.086,0.2088,1.7307,1.7614,7.5917,0.6252,10.097
502,0.027,0.3133,0.337,0.2289,0.2444,0.2448,0.7255,0.0002,0.0002,0.0836,0.2112,1.6861,1.7164,7.2509,0.6399,9.7282
503,0.0274,0.3072,0.3667,0.2351,0.1889,0.2385,0.6728,0.0002,0.0002,0.0881,0.2172,1.6677,1.6986,4.4978,0.6416,6.9561
504,0.0283,0.2658,0.3825,0.2239,0.2643,0.2616,0.7572,0.0002,0.0002,0.0725,0.2361,1.7345,1.7672,7.9687,0.7249,10.582
505,0.0269,0.3343,0.3507,0.2337,0.2158,0.2419,0.695,0.0002,0.0001,0.0752,0.2136,1.6815,1.7118,6.5488,0.641,9.0175
506,0.0272,0.3063,0.3392,0.2303,0.2152,0.2414,0.6899,0.0002,0.0001,0.0729,0.1953,1.6106,1.6407,4.5647,0.637,6.9579
507,0.0269,0.31,0.3632,0.2304,0.224,0.2449,0.7045,0.0002,0.0001,0.0864,0.2101,1.683,1.7128,6.5065,0.6236,8.9584
508,0.0273,0.3218,0.3491,0.2292,0.2133,0.2389,0.6844,0.0001,0.0002,0.0737,0.208,1.6462,1.6767,4.5928,0.6425,7.0285
509,0.0277,0.3039,0.34,0.2253,0.2166,0.2391,0.6842,0.0002,0.0001,0.0784,0.2079,1.6232,1.6541,6.1669,0.6276,8.5648
510,0.0264,0.2989,0.3399,0.2324,0.1749,0.2416,0.652,0.0001,0.0001,0.0747,0.2204,1.5936,1.6228,4.5307,0.6359,6.9045
511,0.0284,0.2995,0.3239,0.2355,0.1712,0.2362,0.646,0.0002,0.0001,0.0715,0.2057,1.5551,1.5864,7.0943,1.012,9.8086
512,0.027,0.2635,0.4141,0.2271,0.199,0.2332,0.6639,0.0002,0.0002,0.0715,0.2015,1.625,1.6563,6.729,0.6421,9.1451
513,0.0283,0.3325,0.3789,0.2313,0.1963,0.2404,0.6776,0.0003,0.0002,0.0835,0.222,1.7132,1.7452,4.9944,0.6416,7.5023
514,0.0276,0.3237,0.3474,0.2325,0.205,0.2382,0.6842,0.0003,0.0002,0.0872,0.2072,1.6616,1.6924,7.3903,0.6424,9.846
515,0.027,0.3188,0.3457,0.2249,0.1858,0.2537,0.673,0.0003,0.0002,0.0856,0.2056,1.6431,1.6734,4.5099,0.6215,6.9273
516,0.0268,0.3084,0.337,0.2381,0.1881,0.2397,0.6692,0.0001,0.0001,0.0755,0.2115,1.6134,1.6435,6.5901,0.6419,8.9937
517,0.0267,0.3147,0.3568,0.2302,0.1703,0.2352,0.6389,0.0002,0.0001,0.079,0.2052,1.6019,1.6316,6.039,1.0563,8.8435
518,0.0272,0.3047,0.3355,0.2296,0.1691,0.2399,0.6417,0.0001,0.0002,0.0769,0.2218,1.5905,1.6209,4.5256,0.617,6.8795
519,0.0271,0.3107,0.334,0.2258,0.1695,0.2365,0.635,0.0001,0.0001,0.0732,0.205,1.5656,1.5956,6.5333,0.6139,8.8586
