,Unnecessary Copy,copyParticleData,computeCellInformation,Execute kNeighborCount,Execute exclusive_scan over counts,Execute kNeighborhoodQueryWithCounts,Compute neighbors,Neighbor copy from device to host - resize,Count copy from device to host - resize,Count copy from device to host - MemcpyDeviceToHost,Neighbor & Offset copy from device to host - MemcpyDeviceToHost,Run hipNSearch,neighborhood search,constraint projection,XSPH viscosity computation,SimStep
457,0.0189,0.2808,0.3247,0.2103,0.2224,0.2137,0.6495,0.0002,0.0002,0.0671,0.1694,1.4987,1.52,2.5322,0.3107,4.4336
458,0.0195,0.2657,0.3157,0.2151,0.1786,0.2209,0.6186,0.0002,0.0002,0.0683,0.1758,1.4585,1.4809,3.9554,0.2988,5.8052
459,0.0191,0.2706,0.3578,0.2139,0.1854,0.224,0.6326,0.0003,0.0001,0.0875,0.1719,1.5375,1.5594,2.1983,0.2998,4.13
460,0.0193,0.2818,0.3474,0.2152,0.1834,0.2258,0.6326,0.0002,0.0001,0.0699,0.1698,1.5185,1.5408,2.1294,0.2985,4.041
461,0.0182,0.2711,0.3444,0.214,0.1728,0.2177,0.6076,0.0002,0.0002,0.0915,0.1809,1.5064,1.5274,3.9128,0.3851,5.898
462,0.0191,0.2781,0.3824,0.2167,0.1905,0.2178,0.6343,0.0003,0.0002,0.0799,0.1808,1.5717,1.5934,2.1072,0.3001,4.071
463,0.019,0.2823,0.3472,0.2105,0.1799,0.2205,0.6176,0.0002,0.0002,0.0775,0.1852,1.5251,1.5469,2.1223,0.3057,4.0452
464,0.0196,0.2486,0.3695,0.2045,0.242,0.2078,0.6633,0.0003,0.0002,0.0804,0.1749,1.5545,1.5785,3.9194,0.5277,6.1025
465,0.0192,0.2842,0.3602,0.2139,0.1791,0.2132,0.6147,0.0002,0.0002,0.0779,0.1702,1.5202,1.5424,3.4458,0.2994,5.3649
466,0.019,0.2758,0.3296,0.2094,0.2063,0.2314,0.6558,0.0003,0.0002,0.0814,0.1654,1.5196,1.5415,3.8773,0.4865,5.9786
467,0.0218,0.287,0.341,0.2157,0.1857,0.2209,0.6315,0.0003,0.0002,0.0833,0.1869,1.5484,1.5731,2.1693,0.3077,4.1242
468,0.0191,0.2805,0.3381,0.208,0.2393,0.222,0.6777,0.0003,0.0001,0.0831,0.1816,1.5766,1.5984,2.1263,0.299,4.0941
469,0.0193,0.2829,0.3536,0.2133,0.1814,0.2237,0.6268,0.0002,0.0001,0.0882,0.1847,1.5511,1.5731,2.8257,0.4481,4.917
470,0.019,0.2491,0.3272,0.212,0.1897,0.2098,0.6192,0.0002,0.0002,0.0701,0.1666,1.4444,1.4659,3.077,0.3037,4.9161
471,0.0187,0.2845,0.3476,0.2249,0.2333,0.2201,0.6852,0.0003,0.0002,0.0899,0.1761,1.5963,1.6175,2.2413,0.299,4.2272
472,0.0207,0.2671,0.385,0.2069,0.2011,0.2067,0.6243,0.0003,0.0002,0.0729,0.1607,1.5261,1.5509,3.0005,0.3018,4.9279
473,0.0199,0.3031,0.3472,0.2129,0.189,0.219,0.6288,0.0002,0.0002,0.0842,0.1754,1.5546,1.5774,3.4865,0.3085,5.4441
474,0.0186,0.2828,0.3575,0.2154,0.1944,0.2231,0.6425,0.0002,0.0002,0.0826,0.1701,1.5485,1.5697,2.5012,0.3077,4.4487
475,0.019,0.3047,0.3454,0.2168,0.235,0.2201,0.6801,0.0002,0.0001,0.089,0.1785,1.6126,1.6344,3.5291,0.5179,5.7548
476,0.0192,0.3111,0.3723,0.2174,0.243,0.2249,0.6936,0.0002,0.0002,0.084,0.1743,1.6515,1.6736,2.1773,0.3034,4.2223
477,0.0193,0.2812,0.3377,0.212,0.2284,0.232,0.6807,0.0003,0.0002,0.0808,0.1693,1.5631,1.5849,2.1163,0.3054,4.0772
478,0.0184,0.2726,0.3281,0.2162,0.2265,0.2145,0.6619,0.0002,0.0001,0.0676,0.1698,1.5191,1.5401,2.1243,0.3057,4.0396
479,0.0228,0.2736,0.3194,0.2121,0.2298,0.2241,0.6739,0.0002,0.0001,0.0681,0.1682,1.5188,1.5444,2.1158,0.3059,4.0352
480,0.0223,0.2439,0.3633,0.2066,0.236,0.2144,0.6648,0.0002,0.0002,0.087,0.1853,1.5602,1.5872,2.6704,0.3078,4.6465
481,0.0198,0.2909,0.3535,0.2159,0.1868,0.2196,0.6312,0.0003,0.0001,0.0775,0.1693,1.5379,1.5608,2.2923,0.3027,4.2326
482,0.0197,0.2883,0.3488,0.2114,0.1909,0.2168,0.6278,0.0002,0.0001,0.0632,0.1704,1.5131,1.5358,2.2451,0.2998,4.1581
483,0.0206,0.2766,0.3288,0.2163,0.2329,0.2186,0.6756,0.0003,0.0002,0.0809,0.1794,1.5545,1.5779,2.2755,0.3027,4.2302
484,0.0203,0.292,0.3557,0.2109,0.2283,0.2193,0.6698,0.0002,0.0002,0.0834,0.177,1.5955,1.6186,2.5416,0.3022,4.5357
485,0.0195,0.2726,0.3286,0.2141,0.2219,0.2204,0.6632,0.0002,0.0001,0.0671,0.1749,1.5154,1.5373,2.2037,0.3097,4.1201
486,0.0199,0.2754,0.3125,0.2079,0.2164,0.2158,0.6431,0.0001,0.0001,0.0673,0.1852,1.4907,1.5129,2.1547,0.3094,4.0461
487,0.0197,0.267,0.2984,0.2116,0.2103,0.2155,0.6403,0.0001,0.0002,0.0662,0.174,1.4533,1.4754,2.1339,0.3117,3.9901
488,0.019,0.1517,0.3061,0.2003,0.2126,0.204,0.6199,0.0002,0.0002,0.0671,0.1727,1.325,1.3474,4.1008,0.3019,5.8203
489,0.0191,0.2953,0.3194,0.2105,0.2142,0.2166,0.6442,0.0001,0.0001,0.0677,0.1703,1.5053,1.5268,2.1222,0.3103,4.0287
490,0.0201,0.2672,0.2995,0.2128,0.205,0.2158,0.6366,0.0001,0.0001,0.0662,0.1811,1.4582,1.4808,2.1213,0.3052,3.9766
491,0.0196,0.2717,0.2982,0.2129,0.1659,0.2145,0.5964,0.0002,0.0002,0.071,0.1763,1.4203,1.4422,2.1222,0.3061,3.94
492,0.02,0.2653,0.3033,0.21,0.2111,0.2186,0.6426,0.0001,0.0001,0.0722,0.1827,1.4742,1.4965,2.1461,0.3003,4.0122
493,0.0202,0.2656,0.3029,0.2126,0.1631,0.2215,0.604,0.0003,0.0002,0.0868,0.171,1.4401,1.463,2.2009,0.3105,4.0493
494,0.0192,0.2866,0.3387,0.2128,0.2374,0.2223,0.6826,0.0002,0.0001,0.0797,0.1692,1.5695,1.5915,2.1707,0.3095,4.1455
495,0.0187,0.2668,0.3286,0.211,0.1853,0.2232,0.6277,0.0003,0.0001,0.0723,0.1826,1.488,1.5096,2.1598,0.3092,4.049
496,0.0198,0.2722,0.3295,0.209,0.2305,0.2115,0.6578,0.0002,0.0002,0.0742,0.1774,1.5223,1.5464,3.9193,0.3143,5.8527
497,0.0194,0.2809,0.3429,0.2181,0.2283,0.2223,0.674,0.0002,0.0001,0.0799,0.1729,1.5628,1.5847,2.2195,0.3108,4.1892
498,0.0206,0.2735,0.3181,0.2155,0.2266,0.2249,0.6709,0.0002,0.0002,0.0821,0.1842,1.5556,1.579,2.2856,0.3138,4.2522
499,0.0204,0.2952,0.3272,0.2154,0.1738,0.2195,0.612,0.0002,0.0002,0.0573,0.1622,1.4623,1.4852,2.3093,0.3094,4.1761
500,0.0198,0.2751,0.3088,0.2099,0.2175,0.2198,0.6501,0.0002,0.0001,0.0775,0.1671,1.4882,1.5104,2.3028,0.3136,4.1965
501,0.0195,0.2709,0.3247,0.2152,0.2226,0.2206,0.6618,0.0001,0.0001,0.0731,0.1721,1.5107,1.5325,2.2888,0.3175,4.2082
502,0.0199,0.2829,0.3341,0.2116,0.2282,0.2173,0.6604,0.0001,0.0001,0.0672,0.1602,1.5134,1.5356,2.3087,0.3174,4.2311
503,0.0194,0.2851,0.3143,0.2098,0.2163,0.2181,0.6473,0.0002,0.0002,0.0794,0.1644,1.4973,1.519,2.2497,0.3176,4.1572
504,0.02,0.2553,0.359,0.2061,0.2403,0.213,0.6669,0.0002,0.0001,0.0728,0.1677,1.537,1.5611,3.0151,0.3138,4.9648
505,0.0205,0.2974,0.347,0.2165,0.1913,0.224,0.6381,0.0002,0.0002,0.0845,0.1784,1.5606,1.5835,2.323,0.3182,4.3003
506,0.0203,0.2748,0.3317,0.2174,0.2279,0.2217,0.6704,0.0002,0.0001,0.0864,0.1669,1.5382,1.5607,2.3234,0.3184,4.2754
507,0.0202,0.2786,0.3315,0.2159,0.2202,0.2291,0.6684,0.0002,0.0001,0.0701,0.1807,1.5392,1.562,2.3341,0.3164,4.2864
508,0.0212,0.2792,0.324,0.2175,0.1804,0.2243,0.6272,0.0002,0.0002,0.0691,0.1863,1.5033,1.5277,2.3731,0.3203,4.2972
509,0.0204,0.2758,0.3368,0.214,0.245,0.2236,0.6895,0.0002,0.0001,0.0877,0.1859,1.5904,1.6141,2.3474,0.3092,4.3484
510,0.0203,0.2856,0.3384,0.2102,0.2283,0.222,0.6679,0.0002,0.0001,0.0837,0.1765,1.567,1.5904,2.6328,0.3221,4.6227
511,0.0185,0.2788,0.3369,0.2136,0.1766,0.2179,0.611,0.0002,0.0001,0.0682,0.1625,1.465,1.4861,2.2435,0.3191,4.1199
512,0.0201,0.158,0.3572,0.2052,0.2289,0.2078,0.6476,0.0002,0.0001,0.0749,0.1676,1.4183,1.4422,3.9142,0.4774,5.9121
513,0.0201,0.2878,0.3625,0.2171,0.1905,0.2222,0.6365,0.0003,0.0002,0.0809,0.1679,1.5526,1.576,3.8461,0.4229,5.9208
514,0.0193,0.2881,0.3542,0.2126,0.2336,0.2221,0.6762,0.0002,0.0002,0.0686,0.1749,1.5753,1.5987,3.7343,0.3157,5.7287
515,0.0193,0.279,0.3396,0.215,0.1756,0.2229,0.6201,0.0002,0.0001,0.0737,0.1728,1.5008,1.5228,2.2814,0.3208,4.1945
516,0.0195,0.2699,0.3403,0.2194,0.2234,0.2316,0.6821,0.0002,0.0002,0.0836,0.1662,1.5555,1.5778,2.2829,0.3289,4.2593
517,0.0192,0.2973,0.3534,0.2164,0.2482,0.2376,0.7155,0.0003,0.0002,0.0954,0.1793,1.6688,1.6921,2.6827,0.3769,4.8243
518,0.0189,0.3073,0.3352,0.2208,0.1856,0.2227,0.6381,0.0003,0.0002,0.0877,0.1807,1.565,1.5868,2.2348,0.3155,4.2126
519,0.019,0.2916,0.3294,0.2207,0.2375,0.2251,0.6936,0.0003,0.0002,0.0868,0.1845,1.6024,1.6243,2.2392,0.3151,4.2483
