,Unnecessary Copy,Copy to GPU,Arrange data,Full count array and resize neighbour array,Execute kncomputeNeighboursCount and resize neighbour offsets,Execute exclusive_scan over counts,Count resize,Set inverse offsets and counts,Execute kncomputeNeighbours,Neighbour resize,Inverse particle indexes,Copy neighbour data to CPU,Compute neighbours,neighborhood search, constraint projection,XSPH viscosity computation,SimStep
405,0.0097,0.2094,0.6428,0.0551,0.0035,0.2861,0,0.047,0.126,0.0002,0.1442,0.2665,0.9478,1.8175,4.3704,0.5484,6.861
406,0.0095,0.2182,0.6325,0.0592,0.004,0.234,0.0001,0.0462,0.1382,0.0002,0.0965,0.273,0.8712,1.7413,4.2969,0.5469,6.7082
407,0.0097,0.2229,0.6358,0.0525,0.0015,0.2542,0.0001,0.0452,0.1265,0.0002,0.1397,0.2717,0.9059,1.7859,4.3156,0.5424,6.7667
408,0.0106,0.2223,0.6501,0.0575,0.0016,0.2419,0.0001,0.0467,0.1197,0.0003,0.1004,0.2833,0.8642,1.7551,7.3928,0.887,10.154
409,0.0095,0.2241,0.6631,0.0567,0.0019,0.2393,0.0001,0.0501,0.1314,0.0001,0.0961,0.2965,0.8917,1.8018,4.3668,0.5434,6.8398
410,0.0096,0.2298,0.6491,0.0528,0.0022,0.2802,0.0001,0.0444,0.128,0.0003,0.142,0.2783,0.9455,1.8447,4.3649,0.5463,6.8898
411,0.0106,0.2278,0.6627,0.0534,0.0018,0.3027,0.0001,0.0466,0.1304,0.0002,0.1431,0.2835,0.9774,1.8875,4.2835,0.5323,6.8282
412,0.0095,0.2246,0.6354,0.0546,0.0015,0.2191,0.0001,0.044,0.1275,0.0001,0.0943,0.2668,0.8172,1.6927,4.2916,0.541,6.6482
413,0.0093,0.2204,0.6279,0.0539,0.0015,0.2563,0,0.0433,0.1254,0.0002,0.134,0.2763,0.8998,1.7624,4.2948,0.5376,6.7176
414,0.0096,0.2242,0.6101,0.0546,0.0015,0.2352,0,0.0499,0.1282,0.0002,0.0934,0.2811,0.8536,1.7026,4.2797,0.5291,6.6324
415,0.0099,0.2175,0.6017,0.0493,0.0014,0.221,0,0.0483,0.1269,0.0002,0.0968,0.2642,0.8164,1.6511,4.3469,0.5475,6.6662
416,0.0089,0.197,0.6634,0.0523,0.0014,0.2852,0.0001,0.0461,0.1232,0.0003,0.1551,0.2938,0.9774,1.8533,6.5037,0.9403,9.4266
417,0.0098,0.2335,0.6779,0.0712,0.0057,0.257,0.0001,0.0572,0.1329,0.0003,0.1037,0.2992,0.9489,1.8814,7.47,0.5394,10.024
418,0.0092,0.2283,0.6592,0.0552,0.0021,0.2766,0.0001,0.0525,0.1333,0.0003,0.1422,0.2893,0.9704,1.8771,4.2588,0.5522,6.8113
419,0.0103,0.2282,0.6324,0.0544,0.0036,0.2533,0.0002,0.047,0.13,0.0003,0.1008,0.2768,0.8853,1.7675,4.2592,0.5291,6.6776
420,0.0093,0.2126,0.644,0.0564,0.0035,0.2859,0.0001,0.0449,0.1267,0.0002,0.141,0.2921,0.9674,1.8439,4.2694,0.5333,6.7681
421,0.0099,0.2141,0.6185,0.0626,0.0021,0.2874,0.0001,0.0479,0.1324,0.0002,0.1439,0.2752,0.9711,1.8227,4.2608,0.5317,6.7401
422,0.0104,0.2164,0.6302,0.0561,0.0032,0.2795,0.0001,0.047,0.1311,0.0002,0.1401,0.2842,0.9613,1.8278,4.268,0.532,6.7504
423,0.0095,0.2186,0.6485,0.0575,0.0029,0.2956,0.0001,0.0449,0.1276,0.0002,0.1432,0.2899,0.9809,1.8677,4.2746,0.5337,6.7979
424,0.0111,0.1932,0.6747,0.0603,0.0025,0.2332,0.0001,0.0458,0.1264,0.0002,0.1058,0.2905,0.8815,1.7712,5.6547,0.5328,8.1009
425,0.0107,0.2437,0.6674,0.0596,0.0024,0.2785,0.0001,0.0486,0.1269,0.0002,0.1394,0.2775,0.9517,1.8871,4.3145,0.5384,6.8722
426,0.0101,0.2129,0.6348,0.064,0.0023,0.2964,0.0001,0.0509,0.1339,0.0003,0.1484,0.2943,1.0112,1.8782,4.776,0.5527,7.3375
427,0.0097,0.2286,0.6446,0.0538,0.0029,0.2862,0.0001,0.0491,0.1274,0.0001,0.1418,0.2715,0.9523,1.8453,4.3509,0.5347,6.8561
428,0.0103,0.2219,0.6648,0.0618,0.0025,0.2994,0.0002,0.0538,0.1303,0.0002,0.1438,0.2939,1.0055,1.9126,4.25,0.5204,6.8063
429,0.01,0.2111,0.624,0.0609,0.0018,0.306,0.0001,0.0502,0.1287,0.0002,0.142,0.2752,0.9839,1.8388,4.2366,0.5288,6.7271
430,0.0096,0.2327,0.6299,0.0543,0.0016,0.2292,0.0001,0.0458,0.1337,0.0002,0.0989,0.286,0.8699,1.7514,4.2433,0.5288,6.6456
431,0.0101,0.2159,0.6393,0.0541,0.0022,0.294,0.0001,0.0475,0.1305,0.0003,0.1423,0.2837,0.9749,1.8496,4.3039,0.5325,6.8091
432,0.0096,0.0916,0.6443,0.0639,0.0015,0.2796,0,0.047,0.1186,0.0001,0.1397,0.2757,0.9356,1.687,6.1582,0.5288,8.4993
433,0.0102,0.2411,0.6772,0.0585,0.0017,0.285,0.0001,0.0492,0.1342,0.0002,0.1371,0.2894,0.9706,1.9085,5.1847,0.5303,7.7558
434,0.0098,0.2201,0.6109,0.0548,0.0015,0.277,0,0.0553,0.1328,0.0002,0.1403,0.2693,0.9397,1.7855,4.3309,0.5198,6.7588
435,0.01,0.2258,0.6042,0.0545,0.0015,0.2688,0.0001,0.0426,0.127,0.0002,0.1386,0.2823,0.9246,1.7699,4.2662,0.5325,6.6901
436,0.0091,0.217,0.633,0.0542,0.0015,0.2358,0.0001,0.0432,0.1264,0.0002,0.0983,0.264,0.8328,1.701,4.2754,0.5323,6.6309
437,0.0092,0.2307,0.6127,0.0603,0.0016,0.2888,0,0.045,0.1249,0.0002,0.1354,0.2741,0.9543,1.8132,4.2536,0.5314,6.7183
438,0.0092,0.2129,0.6144,0.0522,0.0013,0.2859,0,0.0513,0.1306,0.0002,0.1418,0.297,0.9722,1.8137,4.2817,0.5283,6.7453
439,0.0096,0.2174,0.62,0.0559,0.0015,0.2217,0,0.0513,0.1285,0.0002,0.095,0.2667,0.8298,1.6827,4.2676,0.5364,6.6085
440,0.0089,0.1705,0.6578,0.0524,0.0015,0.276,0.0001,0.0474,0.1196,0.0001,0.1398,0.2683,0.9141,1.7583,6.6812,0.7919,9.3504
441,0.0096,0.226,0.6181,0.0545,0.0019,0.2808,0,0.0433,0.1309,0.0002,0.1445,0.2765,0.9444,1.8048,5.4986,0.5273,7.956
442,0.0091,0.2216,0.6322,0.0601,0.004,0.3073,0.0001,0.0578,0.1323,0.0002,0.1401,0.2736,0.9984,1.8714,4.614,0.5446,7.1517
443,0.0098,0.2175,0.6505,0.0552,0.0041,0.3002,0.0001,0.0482,0.1299,0.0002,0.1369,0.2903,0.9863,1.8742,4.3298,0.54,6.8681
444,0.01,0.2204,0.6588,0.0538,0.0016,0.2744,0.0001,0.0459,0.1321,0.0002,0.1376,0.2761,0.9323,1.8332,4.3905,0.5426,6.8893
445,0.0094,0.2196,0.5879,0.0509,0.0014,0.2586,0.0001,0.0433,0.1265,0.0002,0.1357,0.2633,0.8885,1.7102,4.3022,0.5495,6.684
446,0.0091,0.2162,0.6256,0.0556,0.0014,0.2719,0,0.0435,0.1316,0.0001,0.1414,0.2835,0.9408,1.8018,4.2757,0.5445,6.7434
447,0.0092,0.223,0.5961,0.0478,0.0015,0.2167,0,0.0452,0.1296,0.0001,0.0918,0.2737,0.8176,1.6512,4.2922,0.5374,6.6035
448,0.0095,0.1829,0.6812,0.0561,0.0036,0.2804,0.0001,0.0449,0.1226,0.0003,0.1612,0.2733,0.9637,1.8501,6.5569,0.7769,9.3111
449,0.0097,0.2303,0.6639,0.0637,0.0021,0.2429,0.0001,0.056,0.1327,0.0001,0.0962,0.2968,0.9082,1.8205,4.2724,0.543,6.7633
450,0.0099,0.2185,0.6413,0.0583,0.0033,0.2945,0.0001,0.0457,0.1297,0.0003,0.1422,0.2874,0.9847,1.8664,4.2693,0.5408,6.799
451,0.0102,0.2125,0.6497,0.0558,0.0016,0.2693,0.0001,0.0466,0.1276,0.0002,0.1417,0.289,0.9453,1.8268,4.2838,0.5443,6.7776
452,0.0092,0.2242,0.5918,0.0544,0.0015,0.2253,0.0001,0.0444,0.1298,0.0001,0.0955,0.277,0.8396,1.6721,4.2605,0.5465,6.6007
453,0.0096,0.2169,0.6322,0.0542,0.0016,0.2352,0.0001,0.0429,0.131,0.0002,0.0933,0.2649,0.8332,1.7007,4.2895,0.5496,6.662
454,0.0092,0.2166,0.6197,0.0539,0.0017,0.2466,0.0001,0.0453,0.1288,0.0002,0.0973,0.3107,0.8969,1.7502,4.3223,0.5407,6.7352
455,0.0092,0.2254,0.6592,0.0583,0.0038,0.2597,0.0001,0.0509,0.1316,0.0002,0.0923,0.2846,0.9022,1.8056,4.2704,0.5363,6.7341
456,0.0105,0.1982,0.6759,0.0608,0.0025,0.3067,0.0002,0.0537,0.1351,0.0003,0.1432,0.279,1.0034,1.8993,6.4429,0.8054,9.2794
457,0.0101,0.2296,0.6621,0.0593,0.0026,0.2371,0.0001,0.0506,0.1322,0.0003,0.094,0.2935,0.8893,1.7999,6.4664,0.8117,9.2077
458,0.0105,0.2368,0.672,0.0573,0.0023,0.2796,0.0001,0.0481,0.133,0.0002,0.1495,0.2744,0.9659,1.8955,4.2895,0.5504,6.8606
459,0.0102,0.2218,0.6632,0.0559,0.0041,0.2945,0.0002,0.0467,0.1312,0.0002,0.1457,0.3035,1.0032,1.9064,4.2635,0.5471,6.8391
460,0.0101,0.2321,0.6557,0.0544,0.0035,0.2783,0.0001,0.0457,0.1368,0.0003,0.1383,0.2798,0.9558,1.8628,4.3009,0.5466,6.8316
461,0.0097,0.2162,0.643,0.0532,0.002,0.2788,0.0001,0.0555,0.1307,0.0002,0.1453,0.2848,0.9647,1.8422,4.3603,0.5483,6.8723
462,0.0097,0.2296,0.635,0.058,0.0033,0.2425,0.0001,0.0481,0.1345,0.0002,0.0967,0.2838,0.8854,1.7688,4.2985,0.5487,6.7379
463,0.0096,0.2168,0.6341,0.0586,0.0019,0.2787,0.0001,0.0476,0.1338,0.0003,0.1429,0.2762,0.9606,1.8304,4.3386,0.551,6.8426
464,0.0105,0.198,0.6841,0.0553,0.0041,0.2436,0.0001,0.0462,0.1262,0.0002,0.1,0.2738,0.8725,1.7757,7.4703,0.9664,10.3529
465,0.0098,0.2442,0.6732,0.0583,0.0027,0.3009,0.0001,0.0499,0.1306,0.0002,0.1434,0.2809,0.9844,1.9215,4.3484,0.5583,6.9548
466,0.0104,0.222,0.6553,0.0558,0.0034,0.2305,0.0001,0.0462,0.1288,0.0001,0.0957,0.2886,0.8599,1.7587,4.6732,0.5605,7.1183
467,0.01,0.2291,0.6115,0.0557,0.0015,0.2281,0.0001,0.0459,0.1298,0.0002,0.0908,0.2728,0.8338,1.6926,4.3026,0.555,6.6714
468,0.0092,0.2093,0.59,0.0526,0.0015,0.2716,0,0.0472,0.1271,0.0002,0.1395,0.279,0.9278,1.7413,4.2721,0.5522,6.6868
469,0.0091,0.2136,0.6116,0.0515,0.0015,0.2723,0,0.0427,0.1263,0.0001,0.1389,0.2944,0.9382,1.778,4.3323,0.5539,6.7905
470,0.0091,0.2228,0.6185,0.0521,0.0014,0.2228,0,0.0447,0.1289,0.0002,0.0901,0.2603,0.8097,1.6668,4.2683,0.5398,6.5959
471,0.0099,0.2114,0.6134,0.0528,0.0015,0.2699,0.0001,0.0455,0.1266,0.0001,0.1364,0.2705,0.9277,1.7685,4.2702,0.5539,6.7136
472,0.009,0.1935,0.6045,0.0556,0.0014,0.2231,0.0001,0.0571,0.1312,0.0001,0.0926,0.2832,0.854,1.6686,7.9363,0.988,10.7123
473,0.0092,0.2418,0.6695,0.0582,0.0024,0.2336,0.0001,0.0534,0.1371,0.0003,0.0965,0.2793,0.8816,1.811,5.0669,0.5532,7.5529
474,0.0092,0.2179,0.6589,0.0635,0.0038,0.247,0.0001,0.0499,0.1342,0.0003,0.0998,0.2813,0.9019,1.7979,4.3244,0.5599,6.8051
475,0.0096,0.2269,0.638,0.0553,0.0015,0.2188,0.0001,0.0444,0.1302,0.0002,0.097,0.2593,0.8159,1.697,4.2715,0.5503,6.6397
476,0.0094,0.2141,0.6505,0.056,0.0032,0.2863,0.0001,0.0467,0.1282,0.0002,0.1422,0.2691,0.9527,1.8353,4.2783,0.552,6.7873
477,0.0092,0.2252,0.621,0.0573,0.0022,0.3033,0.0001,0.0456,0.1312,0.0002,0.1407,0.2803,0.9804,1.8461,4.2506,0.5554,6.7738
478,0.0097,0.2164,0.6236,0.0578,0.0017,0.2456,0.0001,0.0447,0.1311,0.0002,0.1027,0.2754,0.8708,1.7324,4.2651,0.5685,6.6907
479,0.0095,0.2318,0.6273,0.0567,0.0028,0.2531,0,0.0478,0.1288,0.0002,0.0931,0.2698,0.8635,1.7433,4.2778,0.5531,6.6995
480,0.0094,0.1812,0.6689,0.0538,0.0016,0.2373,0.0001,0.0468,0.1287,0.0001,0.0978,0.2748,0.8539,1.72,7.0147,0.8846,9.7392
481,0.0092,0.2295,0.6476,0.0545,0.0015,0.2708,0,0.0475,0.1299,0.0001,0.1443,0.2902,0.9517,1.8438,6.9119,0.8686,9.7496
482,0.0094,0.237,0.6204,0.0549,0.0016,0.2295,0.0001,0.0461,0.1314,0.0002,0.0936,0.2796,0.8482,1.7233,4.2798,0.5571,6.6832
483,0.0098,0.2198,0.6721,0.0568,0.0037,0.2818,0.0001,0.0491,0.134,0.0002,0.1431,0.2911,0.9824,1.8937,4.2569,0.5582,6.8313
484,0.0095,0.2218,0.6567,0.0557,0.0015,0.2705,0.0002,0.0439,0.1284,0.0001,0.1443,0.2695,0.9247,1.8234,4.2686,0.5609,6.7749
485,0.0097,0.2167,0.605,0.0512,0.0014,0.269,0.0001,0.0453,0.1268,0.0001,0.1315,0.2774,0.9157,1.7529,4.2682,0.5652,6.7115
486,0.0092,0.2261,0.6249,0.0561,0.0014,0.2348,0.0001,0.0449,0.1377,0.0002,0.0947,0.2981,0.8778,1.7469,4.2478,0.5632,6.6799
487,0.0114,0.2266,0.6213,0.056,0.0015,0.2701,0.0001,0.0434,0.1292,0.0002,0.1338,0.2686,0.9125,1.778,4.2583,0.5642,6.7216
488,0.009,0.1914,0.6387,0.0497,0.0017,0.2832,0.0001,0.0457,0.1183,0.0001,0.1445,0.272,0.9249,1.7719,5.8379,0.565,8.2989
489,0.0098,0.2293,0.6664,0.0569,0.0043,0.2819,0.0002,0.0456,0.1386,0.0002,0.145,0.297,0.991,1.9077,4.3803,0.5755,6.9899
490,0.0099,0.237,0.6376,0.0591,0.0043,0.2874,0.0001,0.0471,0.1329,0.0002,0.1437,0.2858,0.9798,1.8753,4.425,0.5743,7.0026
491,0.01,0.2246,0.6635,0.0575,0.0036,0.284,0.0001,0.0453,0.1327,0.0002,0.1454,0.2796,0.9662,1.873,4.838,0.5702,7.4071
492,0.0097,0.2242,0.6323,0.0548,0.0017,0.2738,0.0001,0.044,0.1284,0.0001,0.1407,0.2725,0.9274,1.8055,4.2664,0.5718,6.7652
493,0.0098,0.2189,0.6288,0.0538,0.0017,0.2754,0.0001,0.047,0.1334,0.0001,0.1336,0.2817,0.9386,1.8036,4.2631,0.5727,6.7605
494,0.0096,0.2237,0.6102,0.0546,0.0015,0.2771,0.0001,0.0517,0.1285,0.0001,0.1364,0.2898,0.9528,1.8032,4.2779,0.577,6.779
495,0.0095,0.2165,0.6146,0.0538,0.0016,0.2851,0.0001,0.0451,0.1297,0.0002,0.1405,0.2712,0.9362,1.7818,4.3175,0.5784,6.7979
496,0.0089,0.2012,0.6212,0.0509,0.0015,0.2798,0.0001,0.0534,0.1172,0.0002,0.1406,0.2834,0.9364,1.7755,8.077,0.9468,10.9228
497,0.0092,0.2318,0.687,0.0665,0.0023,0.2938,0.0001,0.0455,0.1293,0.0002,0.1495,0.2871,0.9899,1.9294,6.4569,0.5859,9.0982
498,0.0099,0.2121,0.6443,0.0565,0.0031,0.2706,0.0001,0.0472,0.1336,0.0002,0.1472,0.2846,0.9628,1.8411,4.3227,0.5913,6.8754
499,0.01,0.2136,0.6075,0.0561,0.0018,0.3018,0.0001,0.0512,0.1305,0.0004,0.1413,0.2821,0.9851,1.8253,4.3351,0.5942,6.876
500,0.0099,0.2189,0.6453,0.0592,0.0029,0.2903,0.0001,0.0571,0.1305,0.0002,0.142,0.2748,0.9767,1.8617,4.3475,0.5911,6.9249
501,0.0097,0.219,0.6138,0.052,0.0015,0.2877,0.0001,0.0441,0.1301,0.0002,0.1359,0.2861,0.951,1.7996,4.3867,0.5961,6.9063
502,0.0099,0.2253,0.6321,0.0508,0.0015,0.2835,0.0001,0.0434,0.1306,0.0002,0.1347,0.2656,0.9198,1.7951,4.3787,0.5959,6.8908
503,0.0092,0.2152,0.6191,0.0547,0.0015,0.2819,0.0001,0.0437,0.1304,0.0002,0.1313,0.2828,0.9352,1.7842,4.3811,0.5957,6.8818
504,0.0089,0.1932,0.6381,0.0552,0.0014,0.2815,0.0001,0.0465,0.1306,0.0002,0.1369,0.3049,0.9743,1.8213,8.1782,0.967,11.1082
505,0.0096,0.2418,0.679,0.0574,0.002,0.2974,0.0001,0.0438,0.1352,0.0002,0.1428,0.2971,0.9938,1.9342,7.1846,0.5868,9.833
506,0.0094,0.2231,0.6658,0.0547,0.0021,0.3017,0.0001,0.0457,0.1373,0.0002,0.1373,0.2735,0.9716,1.8794,4.4095,0.593,7.003
507,0.0098,0.2291,0.6427,0.055,0.0027,0.3099,0.0001,0.0471,0.1346,0.0001,0.1413,0.2903,0.9991,1.8899,4.4366,0.6024,7.0499
508,0.01,0.2172,0.65,0.0528,0.0082,0.2938,0.0001,0.0475,0.1347,0.0003,0.138,0.274,0.9681,1.857,4.4626,0.5987,7.0412
509,0.0098,0.223,0.6374,0.0568,0.0039,0.2926,0.0001,0.0585,0.1341,0.0002,0.1437,0.2845,0.9943,1.8726,4.4783,0.5988,7.074
510,0.0097,0.2202,0.6606,0.0579,0.0033,0.286,0.0002,0.0461,0.1313,0.0003,0.142,0.2869,0.9737,1.8724,4.5577,0.597,7.153
511,0.01,0.2322,0.6235,0.054,0.0018,0.2729,0.0002,0.0526,0.1309,0.0002,0.1518,0.2841,0.9667,1.8429,4.4822,0.5873,7.0358
512,0.0104,0.1095,0.6431,0.0581,0.0016,0.2776,0.0001,0.0465,0.125,0.0002,0.1388,0.2741,0.9366,1.7141,7.3472,0.9208,10.113
513,0.0097,0.2279,0.665,0.0541,0.0015,0.2882,0.0001,0.0453,0.1321,0.0002,0.139,0.2767,0.9489,1.859,6.7412,0.6085,9.3311
514,0.0092,0.2333,0.6359,0.0583,0.0016,0.2394,0.0001,0.0462,0.1341,0.0002,0.091,0.2784,0.8606,1.7479,4.4679,0.5966,6.9319
515,0.0095,0.2211,0.6112,0.0573,0.0016,0.2888,0.0001,0.0572,0.1322,0.0001,0.138,0.2736,0.9591,1.8084,4.474,0.6019,7.0061
516,0.0092,0.2265,0.6404,0.0562,0.0023,0.2413,0.0001,0.0434,0.1293,0.0001,0.0928,0.2754,0.8603,1.7489,4.4528,0.6038,6.9263
517,0.0098,0.2143,0.6552,0.0568,0.0032,0.2878,0.0001,0.0535,0.1351,0.0002,0.1413,0.2987,0.9983,1.8857,4.4776,0.596,7.0814
518,0.0094,0.2266,0.6028,0.0529,0.0016,0.2298,0.0001,0.0473,0.1303,0.0002,0.0937,0.2702,0.8351,1.6814,4.4637,0.5924,6.8583
519,0.0101,0.212,0.6034,0.0535,0.0015,0.2333,0.0001,0.0561,0.1334,0.0002,0.0938,0.2876,0.8692,1.6997,4.4405,0.5915,6.8572
