,Unnecessary Copy,copyParticleData,computeCellInformation,Execute kNeighborCount,Execute exclusive_scan over counts,Execute kNeighborhoodQueryWithCounts,Compute neighbors,Neighbor copy from device to host - resize,Count copy from device to host - resize,Count copy from device to host - MemcpyDeviceToHost,Neighbor & Offset copy from device to host - MemcpyDeviceToHost,Run hipNSearch,neighborhood search,constraint projection,XSPH viscosity computation,SimStep
499,1.4282,2.5176,1.1556,9.5418,0.1821,6.978,16.7079,0.0002,0.0001,0.313,7.2825,27.9963,29.4335,630.124,99.5831,775.259
500,1.4514,2.2209,0.8919,9.5656,0.2235,6.4884,16.2883,0.0003,0.0002,0.4105,7.2866,27.1165,28.5769,659.108,99.4144,803.198
501,1.4269,2.0089,0.841,9.5494,0.2203,6.4913,16.2705,0.0002,0.0001,0.3249,7.2861,26.754,28.1895,627.541,99.1112,770.907
502,1.4332,2.2681,0.8574,10.93,0.1749,7.9697,19.0843,0.0003,0.0002,0.3122,7.2894,29.8329,31.2752,624.378,99.3914,771.132
503,1.4534,2.1922,0.8223,10.7267,0.2442,7.8797,18.8577,0.0002,0.0002,0.3132,7.2874,29.4955,30.9594,624.221,99.4228,770.697
504,1.2729,1.4874,1.3573,9.5336,0.1826,6.8444,16.5661,0.0001,0.0001,0.3556,7.3092,27.0879,28.371,623.912,99.7601,766.511
505,1.4218,2.1102,0.8586,10.7356,0.2422,7.8454,18.8283,0.0002,0.0002,0.315,7.282,29.4474,30.8798,623.63,99.3284,769.861
506,1.4269,2.2373,0.8393,10.8898,0.1779,8.064,19.1384,0.0002,0.0002,0.3132,7.2828,29.8341,31.2694,623.321,99.7109,770.521
507,1.4252,2.4083,1.1426,10.3176,0.2133,6.4923,17.0325,0.0002,0.0002,0.3145,7.287,28.2069,29.6425,627.791,99.8268,773.407
508,1.4779,2.2212,0.7869,9.8898,0.1872,6.4946,16.5822,0.0004,0.0002,0.3228,7.2821,27.216,28.7025,630.494,99.3181,774.671
509,1.4238,2.4158,0.8425,10.794,0.1833,7.93,18.9166,0.0001,0.0001,0.3139,7.2796,29.7872,31.2202,624.424,98.9723,770.585
510,1.4387,2.1849,0.8559,10.7909,0.177,7.9201,18.9008,0.0004,0.0002,0.323,7.2852,29.5728,31.0205,625.065,100.003,772.23
511,1.4063,2.4093,1.1551,10.36,0.1873,6.5477,17.107,0.0003,0.0001,0.3234,7.282,28.2966,29.7115,627.717,99.8445,773.315
512,1.288,1.7992,1.0705,10.3197,0.1954,6.5463,17.0699,0.0003,0.0001,0.3717,7.3057,27.6269,28.9252,627.897,99.4572,770.445
513,1.4172,2.2362,0.8684,10.9978,0.1861,8.0633,19.2564,0.0002,0.0002,0.3167,7.2819,29.9819,31.4083,622.72,99.7752,770.047
514,1.4176,2.4672,1.1435,10.339,0.1746,6.573,17.0928,0.0002,0.0002,0.3129,7.2963,28.3303,29.7572,632.716,99.6531,778.142
515,1.4191,2.1702,0.9059,9.5613,0.1744,6.5402,16.2833,0.0002,0.0002,0.3135,7.2778,26.9661,28.3962,629.316,99.1352,772.698
516,1.4095,2.0684,0.8207,10.8177,0.1652,7.8908,18.8824,0.0003,0.0001,0.3201,7.284,29.3878,30.8051,628.052,99.2709,774.154
517,1.408,2.2207,0.8334,10.9669,0.1635,8.018,19.1535,0.0002,0.0002,0.3088,7.2797,29.8107,31.2299,625.532,99.3342,772.008
518,1.4171,2.2342,1.1582,9.5588,0.1706,6.8582,16.5972,0.0003,0.0002,0.3221,7.2839,27.613,29.0392,624.5,99.3794,768.797
519,1.4277,2.1507,0.8622,9.6812,0.2218,6.5256,16.4358,0.0002,0.0001,0.315,7.2825,27.07,28.5063,629.467,99.4714,773.545
