,Unnecessary Copy,Copy to GPU,Arrange data,Full count array and resize neighbour array,Execute kncomputeNeighboursCount and resize neighbour offsets,Execute exclusive_scan over counts,Count resize,Set inverse offsets and counts,Execute kncomputeNeighbours,Neighbour resize,Inverse particle indexes,Copy neighbour data to CPU,Compute neighbours,neighborhood search, constraint projection,XSPH viscosity computation,SimStep
176,0.7965,1.0376,13.2526,0.0652,0.0037,0.7647,0.0001,0.071,2.7393,0.0001,8.5568,7.57,19.7804,34.8808,633.024,86.5618,765.206
177,0.7913,1.5868,12.7773,0.0699,0.003,0.8658,0.0002,0.0745,2.7316,0.0002,8.271,7.5314,19.5663,34.7409,632.401,86.2028,766.141
178,0.7352,1.6434,12.9364,0.0639,0.0043,1.0284,0.0002,0.0869,2.7143,0.0002,8.487,7.5693,19.9794,35.3145,637.529,87.0803,772.721
179,0.7643,1.5973,13.2299,0.062,0.0039,1.0867,0.0001,0.0874,2.7359,0.0002,8.398,7.5358,19.9339,35.5452,637.668,87.6029,773.712
180,0.8043,1.7847,14.4351,0.0658,0.0044,0.9262,0.0001,0.0741,2.7345,0.0002,8.4998,7.5561,19.885,36.9314,634.257,86.6211,770.853
181,0.7823,1.5949,12.8116,0.0575,0.0044,0.8907,0.0001,0.0756,2.7108,0.0002,8.5487,7.5377,19.8495,35.0584,633.511,90.4402,771.666
182,0.7832,1.6112,13.1608,0.0643,0.0038,1.0847,0.0003,0.0837,2.7489,0.0002,8.3014,7.5541,19.8564,35.4316,636.973,87.6494,772.878
183,0.7932,1.6161,13.183,0.0661,0.0041,1.0865,0.0001,0.0887,2.7626,0.0003,8.5721,7.5374,20.1425,35.7556,637.88,86.8356,773.399
184,0.8085,1.0521,13.09,0.0615,0.0036,0.7648,0.0001,0.0689,2.7375,0.0002,8.4855,7.5594,19.6923,34.6579,629.729,86.5348,761.791
185,0.7907,1.6431,13.101,0.0609,0.0025,1.0549,0.0001,0.088,2.7338,0.0001,8.4771,7.5388,19.9715,35.5264,633.535,86.8618,768.62
186,0.7901,1.6151,13.1229,0.0603,0.0055,1.0663,0,0.0814,2.75,0.0002,8.4823,7.5414,20.0039,35.5481,637.139,86.771,772.086
187,0.7915,1.7827,14.4588,0.0664,0.0045,0.8817,0.0001,0.0755,2.7243,0.0002,8.3956,7.5512,19.7238,36.776,634.296,86.6548,770.378
188,0.7517,1.6334,12.8016,0.0658,0.0046,0.8341,0.0001,0.0725,2.7363,0.0003,8.361,7.5652,19.6655,34.8693,637.126,86.6589,771.54
189,0.773,1.6732,13.2638,0.0732,0.0026,1.0902,0.0001,0.104,2.7377,0.0003,8.4543,7.5716,20.0631,35.7916,634.647,86.3452,769.698
190,0.7641,1.566,13.014,0.0678,0.0036,1.0434,0.0001,0.0829,2.7516,0.0004,8.5758,7.5369,20.0757,35.4368,637.539,87.0814,772.807
191,0.7512,1.8429,14.2099,0.0607,0.0028,0.8326,0.0001,0.0753,2.7377,0.0002,8.5783,7.5655,19.8711,36.6904,634.354,86.4729,770.323
192,0.7938,1.0419,13.4882,0.0596,0.0044,0.7787,0.0001,0.0706,2.7547,0.0002,8.4499,7.5866,19.7438,35.0852,630.492,86.8604,763.204
193,0.78,1.6443,13.041,0.0655,0.0042,1.0378,0.0001,0.0866,2.7562,0.0002,8.5065,7.547,20.03,35.5179,634.074,86.983,769.26
194,0.7409,1.7641,14.4789,0.0594,0.004,0.8607,0.0001,0.0755,2.7585,0.0004,8.5509,7.5532,19.8885,36.8898,636.843,87.583,774.223
195,0.7339,1.5586,12.8684,0.0605,0.0042,0.8566,0.0001,0.073,2.7457,0.0002,8.2479,7.556,19.568,34.7468,634.096,86.8487,768.432
196,0.7321,1.5838,13.0677,0.0599,0.0029,1.0456,0.0001,0.0825,2.7564,0.0002,8.3446,7.54,19.8459,35.2486,634.843,87.6265,770.437
197,0.7813,1.6402,13.0434,0.0615,0.0041,1.0706,0.0001,0.0864,2.7427,0.0002,8.4697,7.563,20.018,35.5073,633.323,87.6179,769.16
198,0.7823,1.7994,13.8531,0.0635,0.0047,0.827,0.0003,0.0718,2.7205,0.0002,8.561,7.5433,19.8093,36.2662,639.297,95.9654,784.315
199,0.7887,1.5407,13.1827,0.0618,0.0041,0.8758,0.0001,0.0761,2.7403,0.0002,8.3158,7.5475,19.6485,35.1796,642.465,87.1326,777.553
200,0.8049,1.0706,13.2218,0.0644,0.0048,0.774,0.0001,0.0714,2.7408,0.0003,8.6194,7.6113,19.9001,35.0146,632.992,87.2415,765.945
201,0.7353,1.6002,12.9542,0.0705,0.0046,0.842,0.0001,0.0731,2.7941,0.0003,8.3048,7.5538,19.6668,34.9742,640.466,88.0806,776.461
202,0.78,1.6015,13.1572,0.0639,0.0041,1.0817,0.0001,0.0868,2.7676,0.0002,8.4416,7.5653,20.0367,35.5965,638.365,87.3712,774.245
203,0.7855,1.6419,13.1533,0.0636,0.0042,1.0767,0.0001,0.0906,2.7513,0.0003,8.6163,7.5763,20.2035,35.8024,636.493,92.6448,777.64
204,0.7479,1.7294,14.0562,0.0575,0.0042,0.8486,0.0002,0.0785,2.7577,0.0002,8.3044,7.5667,19.6413,36.1961,636.087,87.6208,772.814
205,0.7479,1.6875,12.7506,0.0659,0.0058,0.8552,0.0001,0.0829,2.744,0.0002,8.342,7.6459,19.771,34.9775,644.481,87.3932,779.949
206,0.7537,1.5758,13.0898,0.066,0.0044,1.0854,0.0001,0.0867,2.7476,0.0002,8.6025,7.5539,20.1712,35.609,644.178,87.7209,780.245
207,0.7801,1.5726,13.0915,0.061,0.0036,1.0563,0.0001,0.0861,2.7438,0.0002,8.3349,7.5588,19.8576,35.3229,637.389,87.8556,773.344
208,0.794,1.0486,13.6916,0.0606,0.0045,0.7932,0.0001,0.0707,2.7375,0.0002,8.3851,7.6271,19.693,35.2444,641.125,88.0204,775.109
209,0.757,1.5793,13.005,0.0585,0.0036,0.8271,0.0001,0.0757,2.7552,0.0003,8.3329,7.5612,19.6316,34.9924,642.058,87.8932,777.671
210,0.7795,1.6233,13.2151,0.0667,0.0027,1.0601,0.0001,0.0862,2.7729,0.0003,8.3717,7.5632,19.939,35.5756,667.041,87.2478,802.7
211,0.7766,1.6454,13.1234,0.0674,0.0044,1.0689,0.0001,0.086,2.7372,0.0002,8.519,7.5622,20.0651,35.6281,638.367,90.576,777.436
212,0.7737,1.8046,14.0188,0.056,0.0039,0.8485,0.0001,0.077,2.7501,0.0002,8.5174,7.6068,19.8858,36.5036,637.725,88.0045,775.088
213,0.7697,1.5836,12.7554,0.0643,0.0053,0.8477,0.0052,0.0734,2.7506,0.0002,8.5601,7.5729,19.9041,35.0346,649.393,88.5314,785.838
214,0.7781,1.6071,13.1306,0.0693,0.0034,1.0676,0.0001,0.0902,2.7301,0.0002,8.2585,7.593,19.8352,35.3728,645.689,88.5021,782.391
215,0.767,1.627,13.119,0.0637,0.0055,1.0824,0.0001,0.0908,2.7601,0.0003,8.4536,7.5744,20.0575,35.5908,643.092,88.0145,779.761
216,0.7923,1.0435,13.1284,0.0554,0.0043,0.7682,0.0001,0.0729,2.7415,0.0002,8.4644,7.5971,19.7184,34.6989,641.25,87.9663,774.663
217,0.7706,1.6484,13.2047,0.0617,0.0046,1.0977,0.0002,0.0931,2.7564,0.0002,8.4345,7.607,20.0823,35.7288,641.814,88.239,778.838
218,0.7829,1.6309,13.0774,0.0617,0.0038,1.0803,0.0001,0.086,2.7549,0.0005,8.2958,7.5733,19.8749,35.3858,641.854,87.967,777.963
219,0.773,1.7231,14.1253,0.0545,0.0042,0.8523,0.0001,0.0729,2.7428,0.0003,8.5695,7.5753,19.8976,36.5364,640.968,87.4627,777.702
220,0.7521,1.622,12.7499,0.0594,0.0032,0.8592,0.0001,0.0752,2.7573,0.0002,8.569,7.5768,19.9256,35.0682,648.508,87.5363,783.872
221,0.7777,1.6233,13.1842,0.0607,0.0024,1.059,0.0001,0.1032,2.747,0.0002,8.5238,7.5924,20.1075,35.7161,646.435,87.8907,782.834
222,0.7762,1.6367,13.1936,0.0751,0.0046,1.0955,0.0003,0.0887,2.7508,0.0002,8.4954,7.5866,20.1227,35.7508,647.771,87.6822,784.12
223,0.7594,1.6321,13.3211,0.0639,0.0025,1.0797,0.0001,0.0861,2.7669,0.0003,8.505,7.6494,20.1745,35.9053,643.665,89.1533,781.668
224,0.8038,1.0318,13.4177,0.0675,0.0049,0.8037,0.0001,0.0696,2.7569,0.0002,8.4984,7.6916,19.9378,35.2085,646.144,88.1038,780.273
225,0.7322,1.6211,13.1064,0.0607,0.0028,1.0621,0.0004,0.0838,2.753,0.0001,8.2213,7.5775,19.7771,35.2568,647.83,88.4422,784.191
226,0.7713,1.6339,13.2026,0.0582,0.0027,1.0548,0.0002,0.0848,2.7765,0.0002,8.4218,7.584,20.0002,35.628,643.613,88.851,780.796
227,0.775,1.6076,13.0398,0.0894,0.0081,1.0727,0.0001,0.085,2.7575,0.0001,8.7423,7.5786,20.3522,35.7894,643.076,88.4823,780.202
228,0.7444,1.7703,14.4104,0.0656,0.0042,0.874,0.0001,0.0748,2.7452,0.0003,8.3076,7.6067,19.7053,36.6518,656.198,88.1577,793.719
229,0.7457,1.6289,12.9226,0.0661,0.0042,0.8522,0.0002,0.0792,2.7512,0.0002,8.3759,7.5831,19.7359,35.0552,655.318,87.9643,791.211
230,0.7356,1.5809,12.8092,0.0617,0.0032,0.8642,0.0001,0.0761,2.7522,0.0002,8.3431,7.5917,19.7174,34.8635,648.571,88.3009,784.447
231,0.7574,1.5842,13.2703,0.0686,0.0035,1.1029,0.0002,0.0887,2.7558,0.0002,8.583,7.5894,20.2154,35.8463,643.729,92.6788,785.001
232,0.8078,1.0559,13.4631,0.064,0.0036,0.7976,0.0001,0.0816,2.7804,0.0001,8.4384,7.6996,19.8753,35.2183,645.92,88.0063,779.844
233,0.7407,1.6287,12.9714,0.1009,0.0046,0.8386,0.0001,0.0772,2.7474,0.0002,8.2851,7.5908,19.6716,35.0328,646.654,87.7704,782.18
234,0.7818,1.621,13.1945,0.0607,0.0028,1.0679,0.0001,0.0847,2.7649,0.0002,8.4871,7.5851,20.0667,35.6802,644.551,88.2844,781.436
235,0.7883,1.6409,13.2758,0.059,0.0024,1.0673,0,0.0837,2.7713,0.0002,8.2798,7.5916,19.8681,35.5927,642.382,88.1198,778.783
236,0.7821,1.6094,13.1194,0.0658,0.0028,1.0663,0.0001,0.0859,2.759,0.0002,8.3228,7.5814,19.9032,35.4333,646.69,88.4948,783.394
237,0.7778,1.7351,14.3934,0.0639,0.0025,0.82,0.0001,0.0707,2.76,0.0001,8.3563,7.6047,19.6934,36.621,644.815,88.1537,782.309
238,0.7893,1.5768,12.7918,0.0641,0.0027,0.7939,0.0001,0.0721,2.7665,0.0002,8.2881,7.5922,19.5951,34.7759,646.069,87.617,781.226
239,0.7713,1.7254,13.2138,0.0638,0.0045,1.0817,0.0001,0.0873,2.7726,0.0002,8.3383,7.5934,19.9672,35.6972,640.682,87.5672,776.833
240,0.7937,1.0335,13.428,0.0559,0.0039,0.7637,0.0001,0.0692,2.7488,0.0002,8.5404,7.632,19.8245,35.0951,645.677,87.8123,779.436
241,0.7732,1.6646,12.8893,0.063,0.0044,0.8203,0.0002,0.0777,2.7587,0.0002,8.5329,7.6278,19.9111,35.2604,641.061,88.7663,777.961
242,0.7759,1.4868,12.7831,0.0647,0.0046,0.8324,0.0001,0.0732,2.7641,0.0003,8.3498,7.5918,19.7065,34.7711,642.321,88.901,779.069
243,0.7666,1.6703,13.1991,0.0644,0.0037,1.0778,0.0003,0.0885,2.7791,0.0003,8.5708,7.6102,20.2176,35.8737,760.035,115.39,924.355
244,0.82,1.6733,13.3847,0.0634,0.0054,1.0064,0.0001,0.0778,2.746,0.0002,8.419,7.6122,19.9561,35.8553,760.514,94.2353,903.768
245,0.7771,1.877,14.192,0.0569,0.0034,0.9105,0.0001,0.0733,2.7494,0.0002,8.5904,7.607,20.0148,36.8839,661.046,89.1877,799.978
246,0.7774,1.6421,13.0702,0.0674,0.005,1.0735,0.0001,0.0868,2.7704,0.0002,8.4731,7.6011,20.1039,35.6115,646.669,88.0838,783.494
247,0.7798,1.7755,14.2518,0.0535,0.0027,0.8213,0.0001,0.0728,2.7569,0.0002,8.5339,7.5983,19.8607,36.6869,646.443,88.5944,784.655
248,0.875,1.0444,13.1062,0.0621,0.0038,0.7403,0.0001,0.0728,2.7769,0.0001,8.2934,7.6529,19.6171,34.6583,640.826,89.1738,775.264
249,0.7741,1.6294,13.2087,0.0694,0.0026,1.0553,0,0.0846,2.7616,0.0001,8.3503,7.5849,19.9209,35.5518,666.855,88.5431,803.556
250,0.7587,1.7752,14.5507,0.067,0.0054,0.8369,0.0002,0.0779,2.7553,0.0002,8.638,7.6047,20.0102,37.1171,646.513,89.0074,785.613
251,0.7519,1.6221,13.1699,0.0651,0.004,1.0652,0.0002,0.0895,2.7534,0.0002,8.5858,7.6045,20.1919,35.7574,643.537,89.2167,781.514
252,0.7334,1.935,14.0726,0.0675,0.0043,0.839,0.0002,0.0759,2.7455,0.0002,8.386,7.61,19.7572,36.516,641.722,88.5,779.742
253,0.7321,1.7791,13.2094,0.0636,0.0063,1.0834,0.0002,0.0935,2.7545,0.0002,8.6566,7.5975,20.2822,36.021,648.283,90.8109,788.23
254,0.7815,1.6309,13.205,0.0621,0.0044,1.0785,0.0001,0.0893,2.7704,0.0002,8.2644,7.5952,19.8895,35.5291,644.373,88.188,781.078
255,0.7685,1.6342,13.2086,0.0771,0.0055,1.0763,0.0001,0.0874,2.7561,0.0004,8.4244,7.5878,20.0361,35.6677,647.806,96.8434,793.309
256,0.8945,1.0605,14.0295,0.062,0.0038,0.8191,0.0001,0.079,2.775,0.0002,8.5378,7.672,20.02,36.0193,643.694,87.8287,778.47
257,0.769,1.6358,12.9392,0.0792,0.0064,0.8658,0.0002,0.0741,2.7533,0.0003,8.3652,7.6281,19.8068,35.1768,642.808,88.3274,779.08
258,0.777,1.7273,13.1899,0.0682,0.0036,1.0716,0.0001,0.0882,2.765,0.0002,8.509,7.5932,20.1217,35.8349,643.185,88.4711,780.421
259,0.7395,1.7517,13.1158,0.0665,0.0072,1.0766,0.0001,0.0866,2.7755,0.0001,8.5973,7.5927,20.2279,35.8529,641.091,92.9724,782.584
260,0.7741,1.7763,14.4361,0.0573,0.0047,0.8412,0.0001,0.0743,2.7543,0.0003,8.3171,7.5956,19.6699,36.6753,642.619,87.767,779.837
261,0.787,1.566,13.1177,0.067,0.0047,1.0729,0.0004,0.0939,2.7521,0.0002,8.657,7.6055,20.2789,35.7703,644.302,88.4035,781.338
262,0.7332,1.7289,14.0199,0.0587,0.0029,0.8428,0.0002,0.0798,2.7567,0.0002,8.2486,7.6126,19.6286,36.1304,643.465,88.656,781.208
263,0.738,1.5868,12.7889,0.0576,0.0055,0.8462,0.0002,0.0745,2.737,0.0002,8.3269,7.5981,19.6713,34.8061,646.059,88.7483,782.784
264,0.7876,1.044,13.7655,0.0715,0.0037,0.7886,0,0.0702,2.7689,0.0001,8.2808,7.6475,19.6409,35.2518,644.876,87.9729,778.802
265,0.7687,1.5775,12.7867,0.0621,0.0024,0.8706,0.0001,0.0707,2.7485,0.0002,8.4006,7.5982,19.7684,34.9205,646.215,87.9557,781.828
266,0.7673,1.6036,13.1208,0.0624,0.0034,1.0725,0.0001,0.0879,2.7458,0.0003,8.4796,7.5953,20.0662,35.5754,646.142,88.5369,782.969
267,0.747,1.5779,13.1183,0.0638,0.0047,1.0722,0.0001,0.0853,2.773,0.0002,8.2845,7.6542,19.964,35.4281,652.49,92.2664,792.953
268,0.7466,1.646,12.9886,0.0668,0.0069,1.0377,0.0001,0.086,2.7423,0.0002,8.3072,7.6346,19.9065,35.3081,642.01,88.4179,778.418
269,0.7945,1.6546,14.4447,0.0606,0.0028,0.8186,0.0001,0.0699,2.7552,0.0004,8.4246,7.5974,19.748,36.6633,649.471,88.5351,787.467
270,0.7886,1.5695,12.7841,0.0545,0.0029,0.8265,0.0001,0.0735,2.7439,0.0002,8.3088,7.5943,19.6176,34.7761,647.095,88.4112,783.162
271,0.7784,1.5104,12.978,0.0643,0.0026,0.8306,0.0002,0.0727,2.7576,0.0002,8.5737,7.5993,19.9242,35.2104,647.63,89.3896,785.044
272,0.8059,1.0397,13.5575,0.0717,0.0037,0.774,0.0001,0.0711,2.757,0.0001,8.5401,7.6689,19.8968,35.316,645.589,88.8675,780.333
273,0.7602,1.7281,13.0794,0.0603,0.0084,1.0623,0.0001,0.0844,2.7461,0.0001,8.5511,7.5991,20.1286,35.7167,646.204,88.2213,782.911
274,0.7749,1.7705,14.245,0.0634,0.004,0.8385,0.0001,0.0769,2.7619,0.0003,8.3498,7.6016,19.7214,36.53,646.468,88.3365,784.111
275,0.7452,1.6029,13.0106,0.0643,0.0056,0.8399,0.0001,0.0749,2.7626,0.0003,8.3717,7.6026,19.7463,35.1254,641.236,88.5474,777.749
276,0.7428,1.6168,13.2126,0.0609,0.0043,1.0892,0.0002,0.091,2.7611,0.0003,8.6255,7.5955,20.2547,35.8487,642.827,88.4052,779.892
277,0.7668,1.5701,13.2384,0.0689,0.0051,1.1205,0.0002,0.0918,2.7705,0.0002,8.4968,7.6043,20.1844,35.7814,647.691,89.1353,785.617
278,0.7559,1.8051,14.3705,0.0533,0.0044,0.8312,0.0002,0.0729,2.749,0.0002,8.3207,7.6155,19.6703,36.6232,645.066,88.4077,783.204
279,0.7749,1.809,12.5873,0.0611,0.0044,0.8297,0.0001,0.0759,2.7178,0.0002,8.3128,7.6103,19.638,34.8265,640.601,92.7955,781.003
280,0.8082,1.0418,13.4671,0.066,0.0037,0.8182,0.0002,0.0716,2.7732,0.0003,8.6012,7.6525,19.9975,35.3283,641.415,88.4758,775.88
281,0.7319,1.6302,13.1232,0.0596,0.0057,1.1083,0.0001,0.0917,2.7612,0.0002,8.5293,7.605,20.1877,35.6919,645.154,88.7565,782.337
282,0.7612,1.778,14.3646,0.0583,0.003,0.8194,0.0001,0.0714,2.7474,0.0001,8.2701,7.6317,19.6184,36.5429,647.392,88.2749,784.95
283,0.7794,1.6186,13.4161,0.0705,0.004,0.8734,0.0001,0.0758,2.7497,0.0003,8.5417,7.6013,19.9397,35.7718,675.178,115.103,838.963
284,0.7888,1.6558,13.2831,0.064,0.0025,1.0065,0.0001,0.0732,2.7444,0.0002,8.3875,7.6052,19.9015,35.6472,796.883,88.5638,933.715
285,0.7954,1.7362,14.2066,0.0553,0.0026,0.855,0.0002,0.076,2.734,0.0001,8.3674,7.639,19.7471,36.5016,693.728,93.0342,836.103
286,0.7767,1.6073,13.0465,0.0693,0.0094,1.062,0.0001,0.0866,2.7563,0.0002,8.3611,7.598,19.9618,35.4065,684.418,118.498,851.15
287,0.7777,1.5611,13.0763,0.0679,0.0044,0.7937,0.0001,0.0733,2.7481,0.0004,8.4846,7.6141,19.8013,35.2315,673.373,88.6563,809.94
288,0.7868,1.0702,13.4781,0.0732,0.004,0.7783,0.0001,0.0697,2.7678,0.0001,8.3419,7.676,19.7814,35.1301,700.804,90.8132,837.548
289,0.797,1.6245,13.1993,0.07,0.004,1.106,0.0002,0.096,2.7718,0.0002,8.6212,7.8482,20.5459,36.1918,670.455,88.492,808.084
290,0.7455,1.6302,13.4181,0.0719,0.0043,1.0981,0.0001,0.0868,2.7535,0.0002,8.2736,7.6535,19.9692,35.7911,681.268,88.6898,818.601
291,0.7729,1.631,13.1736,0.0642,0.0045,1.1053,0.0003,0.0889,2.7665,0.0003,8.4363,7.6425,20.1394,35.7417,692.901,88.3801,830.215
292,0.7389,1.649,13.2039,0.0646,0.0045,1.0362,0.0001,0.0917,2.7615,0.0002,8.2392,7.6411,19.8688,35.4834,679.865,88.3871,816.694
293,0.7786,1.6208,13.2531,0.0668,0.0043,1.0247,0.0001,0.0871,2.775,0.0003,8.3867,7.636,20.0096,35.6874,692.347,95.3777,836.928
294,0.7611,1.5644,12.7561,0.0562,0.003,0.7991,0.0001,0.0712,2.7675,0.0001,8.3101,7.6364,19.6612,34.7584,660.337,88.5832,796.327
295,0.8095,1.7998,13.1594,0.066,0.005,1.0701,0.0001,0.0857,2.7588,0.0003,8.5891,7.662,20.2675,36.0572,660.601,88.7036,798.107
296,0.7851,1.0556,13.7885,0.0584,0.0041,0.7333,0.0001,0.0693,2.7687,0.0001,8.3374,7.6713,19.6514,35.2952,702.511,87.9366,836.535
297,0.8018,1.6602,13.1486,0.0753,0.0074,1.0074,0.0001,0.0847,2.7485,0.0002,8.3739,7.6544,19.9839,35.616,657.715,89.4087,795.296
298,0.7861,1.7723,14.6438,0.0731,0.0025,0.8266,0.0002,0.0758,2.7407,0.0001,8.2795,7.6305,19.6517,36.8722,664.975,117.013,831.457
299,0.8144,1.63,13.3854,0.0713,0.0069,1.0623,0.0002,0.0924,2.7823,0.0002,8.4489,7.6582,20.1558,36.0076,680.916,89.7889,819.787
300,0.7783,1.7233,14.1006,0.0649,0.0047,0.8094,0.0003,0.1478,2.7778,0.0002,8.2772,7.6432,19.7555,36.3797,682.012,87.9902,819.163
301,0.7396,1.5827,13.2376,0.0627,0.0029,1.0417,0.0001,0.0904,2.7598,0.0003,8.6394,7.651,20.2803,35.8631,679.51,88.4935,817.155
302,0.7779,1.7752,14.3725,0.0717,0.0073,0.8353,0.0001,0.0854,2.7497,0.0003,8.5219,7.6416,19.9394,36.8859,657.737,117.339,824.669
303,0.7939,1.5746,13.1583,0.076,0.0058,1.026,0.0002,0.0885,2.7582,0.0002,8.5475,7.6482,20.1825,35.7357,684.669,88.6173,822.017
304,0.8103,1.0683,14.2271,0.0652,0.0034,0.8107,0.0001,0.0741,2.7477,0.0002,8.3906,7.7088,19.8099,35.9295,640.733,88.579,775.941
305,0.7887,1.6059,12.8503,0.0633,0.0045,0.8378,0.0003,0.0726,2.7353,0.0003,8.3471,7.6044,19.6905,34.9548,644.292,88.4795,780.443
306,0.7413,1.5858,13.1618,0.0637,0.0058,1.0286,0.0001,0.0884,2.7534,0.0002,8.4193,7.6327,20.0187,35.5261,640.403,88.7346,777.598
307,0.7787,1.5871,13.1584,0.0633,0.004,1.0177,0.0002,0.0859,2.7521,0.0003,8.5853,7.601,20.1356,35.6821,640.862,88.9323,778.183
308,0.7751,1.7339,13.8355,0.0558,0.0032,0.797,0.0002,0.0742,2.737,0.0002,8.2878,7.5989,19.5784,35.9405,648.773,88.4895,786.03
309,0.771,1.768,13.1742,0.0746,0.0043,1.0239,0.0001,0.0917,2.7662,0.0003,8.3265,7.6085,19.9209,35.6523,647.962,89.1131,785.734
310,0.7695,1.8995,14.0374,0.0693,0.0047,0.8867,0.0002,0.0742,2.7558,0.0002,8.621,7.6035,20.0404,36.7698,641.674,90.1376,781.612
311,0.7687,1.5357,13.1135,0.0625,0.005,1.0817,0.0001,0.0874,2.745,0.0002,8.5703,7.6067,20.1896,35.6258,642.361,88.8588,779.74
312,0.7939,1.0435,13.7034,0.0643,0.0035,0.7858,0.0003,0.0702,2.74,0.0002,8.589,7.6479,19.9104,35.4651,644.287,88.4665,779.044
313,0.7396,1.5311,13.0903,0.0657,0.0091,0.8955,0.0001,0.0758,2.7761,0.0003,8.6056,7.6338,20.0922,35.475,644.008,89.8005,782.122
314,0.7382,1.6085,12.9586,0.0672,0.0047,0.7932,0.0001,0.0743,2.7316,0.0002,8.4707,7.6018,19.7673,35.0933,642.998,89.2194,780.125
315,0.7791,1.623,13.1907,0.0684,0.0041,1.0746,0.0004,0.0911,2.7444,0.0003,8.5695,7.6164,20.1948,35.809,646.861,88.5636,784.146
316,0.7348,1.5683,13.2794,0.0685,0.0067,1.0378,0.0002,0.0893,2.7698,0.0003,8.336,7.6011,19.9347,35.5346,650.2,88.611,787.139
317,0.7775,1.8792,14.1023,0.0685,0.0048,0.8375,0.0001,0.0745,2.7388,0.0002,8.4523,7.6516,19.854,36.6342,647.387,88.7179,785.545
318,0.7397,1.5656,12.797,0.0635,0.0027,0.8246,0.0004,0.0728,2.7681,0.0003,8.5078,7.5966,19.8545,34.9785,642.357,89.7911,780.033
319,0.741,1.6399,13.0474,0.0567,0.0035,0.7899,0.0002,0.0754,2.7476,0.0003,8.5017,7.6074,19.8064,35.2556,643.938,89.2924,781.371
320,0.7761,1.0408,13.4334,0.065,0.0047,0.7921,0.0001,0.0722,2.7306,0.0002,8.3031,7.6361,19.6472,34.9128,644.769,88.8236,779.226
321,0.778,1.6195,13.1611,0.0692,0.0041,1.098,0.0001,0.0906,2.7435,0.0003,8.4106,7.6062,20.0485,35.6266,643.751,89.5191,781.783
322,0.7612,1.8191,13.9872,0.0683,0.0044,0.8075,0.0001,0.075,2.7632,0.0002,8.5992,7.6167,19.9567,36.5409,643.416,89.5219,782.248
323,0.7509,1.5987,13.1017,0.0659,0.0045,1.0663,0.0001,0.0857,2.7495,0.0002,8.5019,7.6068,20.1062,35.5757,642.814,89.0774,780.299
324,0.7326,1.638,13.2572,0.064,0.0039,1.0627,0.0003,0.0883,2.7566,0.0003,8.4391,7.6065,20.0479,35.6961,646.556,89.2681,784.351
325,0.7746,1.6151,13.0909,0.066,0.0038,1.0745,0.0003,0.0904,2.744,0.0002,8.6249,7.6056,20.2364,35.7385,650.032,89.1091,787.73
326,0.7362,1.9449,14.0503,0.0605,0.0031,0.8905,0.0001,0.0719,2.7624,0.0003,8.3908,7.6115,19.8132,36.5648,643.838,95.2604,788.837
327,0.7782,1.5787,13.1945,0.0786,0.0026,0.8179,0.0001,0.07,2.7603,0.0001,8.3636,7.5957,19.7078,35.2795,645.058,89.101,782.144
328,0.8073,1.0947,13.9474,0.0653,0.0037,0.8885,0.0001,0.0708,2.7541,0.0002,8.3943,7.6834,19.8696,35.7344,644.605,89.2674,780.341
329,0.7811,1.6329,13.1416,0.0614,0.0041,1.0642,0.0002,0.0868,2.7415,0.0002,8.5025,7.6028,20.0906,35.6687,659.097,88.4905,796.056
330,0.7424,1.9068,14.0348,0.0638,0.0038,0.8567,0.0002,0.0732,2.7443,0.0002,8.4681,7.5963,19.8251,36.5283,643.884,88.8961,782.065
331,0.7657,1.8054,12.5411,0.0637,0.0063,0.8293,0.0002,0.078,2.742,0.0002,8.4432,7.6039,19.7932,34.924,649.568,88.8275,786.125
332,0.7624,1.6391,13.0747,0.0615,0.0029,1.054,0.0001,0.0905,2.7402,0.0002,8.3355,7.607,19.9092,35.4071,645.474,89.2694,783.182
333,0.7598,1.5431,13.3196,0.0645,0.0024,1.0622,0.0001,0.0838,2.7512,0.0001,8.3643,7.6057,19.9502,35.5882,647.778,89.2443,785.518
334,0.7551,1.7306,13.7774,0.0542,0.004,0.8239,0.0002,0.0707,2.7598,0.0003,8.5185,7.6046,19.8555,36.1369,643.215,88.8514,781.13
335,0.7599,1.5914,13.2996,0.0616,0.004,1.0723,0.0001,0.0867,2.7778,0.0002,8.5189,7.6121,20.1567,35.828,647.324,88.9124,785.169
336,0.8024,1.0432,13.3096,0.0639,0.0037,0.7732,0.0001,0.0747,2.768,38.3398,10.8323,7.7878,60.6596,75.8298,645.079,88.6109,820.441
337,0.7705,1.6453,13.5525,0.066,0.0065,0.8774,0.0002,0.0794,2.7519,0.0002,8.4466,7.6066,19.8599,35.847,646.775,89.1201,784.459
338,0.7457,1.5016,12.8099,0.056,0.0042,0.8454,0.0001,0.0759,2.7624,47.896,11.2705,7.6266,70.5705,85.644,658.615,89.4417,846.663
339,0.7394,1.5816,12.89,0.0623,0.0046,0.8987,0.0001,0.0751,2.7623,47.7671,11.122,7.6292,70.3551,85.5917,642.597,89.0153,830.007
340,0.7642,1.6106,13.3711,0.0635,0.0031,0.8611,0.0001,0.0743,2.7453,0.0001,8.4893,7.6098,19.8658,35.6323,650.909,88.771,788.071
