,Unnecessary Copy,Copy to GPU,Arrange data,Full count array and resize neighbour array,Execute kncomputeNeighboursCount and resize neighbour offsets,Execute exclusive_scan over counts,Count resize,Count GPU to CPU,Execute kncomputeNeighbours,Neighbour resize,Copy neighbour & offset to CPU,Compute neighbours,Copy sorting indexes to CPU,neighborhood search, constraint projection,XSPH viscosity computation,SimStep
328,0.4966,0.6325,8.8255,0.0669,0.0041,0.8375,0.0001,0.2156,1.5962,0.0003,4.2821,7.0166,0.41,17.3969,366.812,50.1317,439.993
329,0.4878,1.299,7.9823,0.0704,0.0042,0.8581,0.0001,0.2264,1.5698,0.0006,4.2732,7.0243,0.4869,17.3035,367.798,50.5046,442.438
330,0.4818,1.2917,8.3405,0.0696,0.0033,0.7935,0.0001,0.2228,1.5565,0.0003,4.2624,6.9254,0.417,17.477,376.396,53.1609,453.933
331,0.49,1.3307,8.3701,0.0727,0.004,0.9052,0.0001,0.229,1.5671,0.0003,4.2502,7.0427,0.3989,17.6524,377.903,50.3114,452.789
332,0.4892,1.4564,9.3375,0.0732,0.0025,0.8459,0.0001,0.2366,1.5598,0.0004,4.249,6.9882,0.3865,18.6785,379.521,50.281,455.35
333,0.4871,1.3188,8.1619,0.0727,0.0037,0.8665,0.0001,0.2184,1.5783,0.0003,4.2628,7.0193,0.3974,17.4053,369.221,50.3062,443.881
334,0.4969,1.2966,8.3002,0.0748,0.0048,0.9181,0.0001,0.2241,1.5779,0.0003,4.2629,7.0871,0.3999,17.6032,392.719,50.3113,467.773
335,0.4886,1.2845,8.0268,0.0746,0.0049,0.7675,0.0001,0.2179,1.5637,0.0004,4.2882,6.9413,0.4134,17.1736,399.451,50.4907,473.957
336,0.466,0.6337,8.8544,0.0676,0.0032,0.8706,0.0001,0.2187,1.5475,0.0001,4.2814,6.9972,0.4034,17.3665,392.212,49.9702,465.164
337,0.459,1.3152,8.1308,0.0783,0.0034,0.8625,0,0.2138,1.5662,0.0002,4.2583,6.9989,0.4116,17.3338,379.313,50.1681,453.617
338,0.4874,1.515,9.4868,0.0767,0.0039,0.815,0.0002,0.2302,1.6137,0.0003,4.2487,7.0056,0.3943,18.9095,366.06,50.8355,442.705
339,0.4863,1.2999,8.0923,0.077,0.0038,0.821,0.0003,0.2227,1.5597,0.0003,4.2671,6.9684,0.4121,17.2763,384.179,53.5153,461.786
340,0.4891,1.4561,8.9999,0.0748,0.0057,0.8826,0.0001,0.2194,1.5768,0.0003,4.2605,7.0434,0.4116,18.4225,368.877,50.742,444.925
341,0.4926,1.2788,8.1298,0.0751,0.0026,0.8078,0,0.2162,1.5793,0.0004,4.2583,6.9553,0.4081,17.2832,376.319,50.5873,451.108
342,0.4836,1.4441,9.3279,0.0742,0.0043,0.8059,0.0001,0.2278,1.5794,0.0003,4.2531,6.9688,0.4055,18.6509,367.397,50.4105,443.317
343,0.4874,1.3059,8.0779,0.0766,0.0028,0.781,0.0001,0.2285,1.5654,0.0003,4.2543,6.9294,0.4102,17.2291,393.335,50.4823,467.891
344,0.4766,0.663,9.0758,0.0717,0.0034,0.8168,0.0001,0.2098,1.5476,0.0001,4.2869,6.9446,0.3984,17.5701,367.492,50.0528,440.819
345,0.4918,1.287,7.9662,0.0716,0.0026,0.7794,0.0001,0.2167,1.5454,0.0002,4.3038,6.9369,0.4033,17.1058,384.434,51.9333,460.397
346,0.486,1.438,9.3205,0.0786,0.0025,0.8463,0,0.2165,1.5179,0.0002,4.2464,6.9205,0.3958,18.5814,382.478,50.3552,458.292
347,0.4873,1.2815,8.0255,0.0638,0.0027,0.8225,0.0001,0.2164,1.5496,0.0002,4.3372,7.0093,0.404,17.2316,369.272,50.2869,443.753
348,0.4865,1.2577,7.8887,0.0712,0.0026,0.9783,0.0002,0.2279,1.5926,0.0002,4.2436,7.1285,0.3976,17.1753,378.947,51.1338,454.117
349,0.4886,1.3021,8.1606,0.0679,0.0025,0.8214,0.0001,0.2119,1.5671,0.0002,4.2969,6.979,0.4027,17.3479,385.624,66.1967,476.055
350,0.4848,1.4432,9.3383,0.0719,0.0046,0.8281,0.0001,0.2279,1.5809,0.0003,4.2475,6.9842,0.4041,18.6753,367.594,50.4717,443.565
351,0.4829,1.3001,8.1049,0.0712,0.004,0.788,0.0001,0.2235,1.5624,0.0002,4.2641,6.9365,0.4053,17.2508,368.605,50.1835,442.915
352,0.4872,0.6673,8.8992,0.0781,0.0035,0.8168,0,0.2209,1.5483,0.0002,4.2963,6.9743,0.4011,17.4422,366.311,50.0213,439.516
353,0.4908,1.2956,8.0771,0.0696,0.0039,0.7802,0.0001,0.2248,1.565,0.0003,4.2549,6.9208,0.4125,17.2161,367.943,50.0731,442.203
354,0.4795,1.4447,9.2863,0.0724,0.0047,0.8552,0.0001,0.2276,1.5711,0.0004,4.2574,7.0115,0.4024,18.6448,385.558,51.6483,462.9
355,0.4854,1.3192,8.4299,0.0612,0.0027,0.8151,0.0001,0.215,1.6398,0.0001,4.2711,7.0203,0.413,17.6914,384.349,50.481,459.425
356,0.4915,1.2381,8.2464,0.0761,0.0047,0.9138,0.0001,0.223,1.5832,0.0002,4.2702,7.0945,0.3981,17.4888,368.885,50.2114,443.456
357,0.4865,1.3074,8.0787,0.0732,0.0057,0.8179,0.0001,0.2206,1.5744,0.0004,4.2776,6.9945,0.4229,17.3109,376.078,52.4858,452.856
358,0.4862,1.2913,8.2722,0.0746,0.0049,0.9115,0.0001,0.2254,1.6089,0.0005,4.3148,7.1625,0.3967,17.629,374.593,63.6877,462.741
359,0.4872,1.3032,8.131,0.0753,0.0042,0.8151,0.0004,0.2399,1.5691,0.0002,4.2677,6.9943,0.4102,17.3538,368.504,50.2906,442.918
360,0.4569,0.6792,9.2783,0.0694,0.0037,0.7797,0,0.3089,1.5351,0.0001,4.2528,6.959,0.421,17.8074,411.15,51.1566,485.829
361,0.51,1.2809,8.2355,0.09,0.0064,0.9474,0.0001,0.2308,1.5945,0.0004,4.2896,7.1855,0.4095,17.6413,385.523,52.876,462.981
362,0.4968,1.5174,9.0744,0.0764,0.0056,0.8572,0.0004,0.2309,1.579,0.0002,4.2353,7.0068,0.4006,18.5188,371.44,50.4975,447.32
363,0.4839,1.2796,8.0813,0.0794,0.0075,0.8975,0.0001,0.2266,1.5826,0.0002,4.2533,7.0723,0.3999,17.3371,392.302,50.8582,467.448
364,0.4895,1.4529,9.1337,0.0684,0.0023,0.7476,0.0001,0.2171,1.5301,0.0005,4.245,6.828,0.3936,18.3159,377.457,50.275,452.977
365,0.4834,1.2948,8.3307,0.0705,0.0047,0.8198,0.0001,0.2267,1.5704,0.0002,4.2601,6.9763,0.4134,17.5221,367.953,50.5252,442.951
366,0.477,1.2227,7.8916,0.0717,0.0063,0.8723,0.0001,0.2226,1.5835,0.0003,4.2625,7.0456,0.3976,17.0573,384.631,50.965,459.518
367,0.4852,1.3123,8.2968,0.0729,0.0039,0.8777,0.0001,0.2435,1.5762,0.0003,4.2626,7.0602,0.4112,17.588,381.959,50.6092,456.969
368,0.4993,0.7377,8.8156,0.0643,0.0036,0.8562,0.0001,0.2132,1.5359,0.0001,4.2566,6.9386,0.4042,17.4069,368.511,57.7794,449.319
369,0.4689,1.2983,8.3839,0.0645,0.004,0.8571,0.0001,0.2892,1.5757,0.0003,4.2875,7.1028,0.4008,17.673,387.753,50.2582,462.542
370,0.4864,1.2164,7.924,0.0702,0.0027,0.9086,0.0001,0.2192,1.5773,0.0004,4.2431,7.0418,0.4645,17.1533,384.279,50.2809,458.574
371,0.483,1.29,8.2705,0.0672,0.0025,0.8582,0.0001,0.2175,1.5688,0.0003,4.2683,6.9998,0.4121,17.4757,373.285,50.2695,447.883
372,0.4881,1.4683,9.5968,0.0714,0.0073,0.8214,0.0002,0.2243,1.5772,0.0003,4.2644,6.9926,0.402,18.9695,395.303,51.0444,472.202
373,0.4892,1.3174,8.2489,0.0971,0.0038,0.8146,0.0001,0.2313,1.5547,0.0002,4.2569,6.9803,0.4017,17.4588,380.771,50.2751,455.539
374,0.4909,1.2379,7.9096,0.0726,0.0037,0.8455,0.0002,0.2404,1.5754,0.0002,4.2395,6.9991,0.4,17.0592,368.007,50.4044,442.316
375,0.4935,1.3016,8.3469,0.0982,0.0043,0.8602,0.0001,0.2221,1.5661,0.0003,4.2824,7.0561,0.4047,17.6232,379.221,59.0273,462.886
376,0.4581,0.7067,9.5699,0.0767,0.0053,0.7744,0.0001,0.2246,1.541,0.0001,4.24,6.8704,0.4071,18.0238,367.086,50.0459,440.838
377,0.4868,1.3628,8.1522,0.0759,0.0045,0.7861,0.0001,0.2173,1.5638,0.0003,4.2585,6.9303,0.4037,17.3574,372.842,53.0263,450.276
378,0.4878,1.311,8.2225,0.0701,0.0026,0.8311,0.0001,0.2212,1.56,0.0003,4.2517,6.9579,0.3991,17.3992,393.735,50.341,468.331
379,0.4862,1.3863,8.1053,0.0819,0.0044,0.8141,0.0003,0.2156,1.5497,0.0005,4.2805,6.9745,0.4104,17.387,383.209,50.414,457.923
380,0.4856,1.4252,9.1806,0.0765,0.0041,0.8596,0.0001,0.2165,1.5679,0.0003,4.248,6.9963,0.3957,18.5011,369.824,50.4033,445.636
381,0.4866,1.3493,8.064,0.0703,0.0036,0.8262,0.0001,0.2314,1.5647,0.0003,4.2468,6.9554,0.4006,17.2766,398.309,50.5933,473.024
382,0.4903,1.3096,9.2484,0.0729,0.0048,0.8238,0.0001,0.2476,1.5943,0.0003,4.2541,7.0218,0.4037,18.4982,367.522,50.3535,443.191
383,0.4835,1.3084,8.1792,0.0704,0.0023,0.8781,0.0001,0.2153,1.5802,0.0003,4.2682,7.0279,0.4002,17.4214,368.714,50.6874,443.743
384,0.4987,0.6312,9.2029,0.0771,0.0037,0.7669,0.0001,0.2197,1.5364,0.0002,4.2575,6.8704,0.4037,17.6189,368.244,50.0514,441.543
385,0.4873,1.3064,8.1321,0.069,0.0041,0.7978,0.0001,0.2225,1.5565,0.0003,4.2496,6.9233,0.4159,17.284,368.881,50.3189,443.371
386,0.4887,1.5179,9.032,0.0705,0.005,0.8195,0.0001,0.2222,1.577,0.0003,4.2672,6.986,0.3972,18.442,375.994,53.3552,454.694
387,0.4581,1.3017,8.1766,0.0745,0.007,0.886,0.0001,0.2257,1.5787,0.0003,4.2838,7.0842,0.4073,17.4461,389.518,50.2788,464.253
388,0.487,1.4349,12.2959,0.0696,0.0071,0.8877,0.0002,0.2492,1.6531,0.0004,4.2539,7.1488,0.4071,21.7951,388.461,50.331,467.492
389,0.4837,1.2882,8.0404,0.0755,0.0028,0.8553,0.0001,0.218,1.5691,0.0003,4.2705,7.0171,0.4121,17.2632,382.885,50.6879,457.709
390,0.4834,1.4372,9.0896,0.0697,0.0039,0.8266,0.0001,0.2209,1.5511,0.0003,4.2377,6.9608,0.4099,18.4009,390.824,51.1658,467.268
391,0.485,1.301,8.1007,0.0723,0.004,0.8253,0.0001,0.22,1.5547,0.0003,4.2702,6.9705,0.4048,17.2843,370.473,50.3593,445.013
392,0.4957,0.6681,8.8999,0.0702,0.0043,0.8859,0.0001,0.2339,1.5445,0.0001,4.2456,6.9982,0.4524,17.5309,387.106,51.3767,461.725
393,0.4835,1.4398,8.3023,0.0728,0.0043,0.8378,0.0002,0.2236,1.5728,0.0002,4.2648,6.9995,0.4092,17.6559,382.893,50.2174,457.729
394,0.4843,1.5145,9.3342,0.0689,0.0038,0.7998,0.0001,0.2258,1.5615,0.0002,4.2518,6.9267,0.3985,18.6761,368.514,50.3484,444.388
395,0.4843,1.2944,8.2366,0.0728,0.0036,0.8017,0.0001,0.2511,1.5549,0.0002,4.2567,6.9561,0.4108,17.3983,379.745,52.1791,456.159
396,0.4865,1.3142,8.2551,0.0666,0.0043,0.8694,0.0003,0.2233,1.6141,0.0004,4.2567,7.0558,0.4013,17.5303,388.117,50.6061,463.127
397,0.4894,1.2414,8.1787,0.0702,0.0028,0.8277,0.0002,0.2182,1.5759,0.0003,4.2682,6.9827,0.4055,17.3196,383.627,52.7683,460.761
398,0.4842,1.3963,9.1958,0.0701,0.0042,0.8028,0.0001,0.2231,1.5634,0.0002,4.2509,6.9314,0.4045,18.4332,369.904,59.4839,454.689
399,0.4841,1.3596,8.1892,0.0737,0.0034,0.866,0.0001,0.2201,1.5736,0.0003,4.291,7.0494,0.407,17.51,376.582,51.3514,452.265
400,0.4839,0.7435,9.0802,0.0743,0.0036,0.8149,0,0.281,1.5497,0.0002,4.2445,6.9778,0.4057,17.7061,366.749,50.2168,440.413
401,0.4897,1.2997,8.3573,0.0684,0.0053,0.7697,0.0001,0.2128,1.5522,0.0002,4.2634,6.8961,0.4046,17.4672,387.076,52.4084,463.86
402,0.4894,1.5616,9.0796,0.0706,0.0056,0.8977,0.0001,0.2136,1.5575,0.0005,4.2616,7.031,0.4672,18.6519,382.99,50.5032,459.028
403,0.4925,1.3725,8.1387,0.0794,0.0042,0.8796,0.0001,0.2231,1.5761,0.0002,4.2849,7.0659,0.403,17.4915,368.821,50.2457,443.412
404,0.4908,1.2865,8.1288,0.083,0.0027,0.8042,0.0001,0.2158,1.5747,0.0004,4.2717,6.974,0.4033,17.3004,377.777,53.1225,455.097
405,0.4899,1.2761,8.1776,0.0667,0.0038,0.8778,0.0002,0.2263,1.5895,0.0004,4.256,7.0494,0.4021,17.4152,384.041,50.6718,458.997
406,0.485,1.4476,9.3324,0.0857,0.0044,0.8518,0.0001,0.2217,1.5667,0.0003,4.2403,6.9906,0.3956,18.6733,381.534,50.3837,457.458
407,0.4884,1.3051,8.2037,0.0731,0.0047,0.8336,0.0001,0.2216,1.5826,0.0001,4.2603,6.994,0.4072,17.4214,369.917,57.847,452.047
408,0.4946,0.7162,9.3394,0.0613,0.0037,0.9487,0.0001,0.2586,1.5494,0.0002,4.2381,7.0699,0.4069,18.0421,368.214,50.1625,442.068
409,0.4833,1.3022,8.246,0.0739,0.003,0.8019,0.0001,0.2287,1.5447,0.0004,4.2365,6.9001,0.3987,17.3443,367.177,50.2468,441.596
410,0.4898,1.3279,7.767,0.0731,0.0052,0.8998,0.0001,0.2132,1.5738,0.0003,4.2595,7.0479,0.4025,17.0542,396.415,52.0207,472.396
411,0.4841,1.2735,8.1749,0.0719,0.0051,0.8144,0.0001,0.2291,1.5648,0.0002,4.2648,6.9731,0.4173,17.3431,379.66,50.2321,454.176
412,0.4852,1.4369,9.3818,0.073,0.0025,0.7982,0.0003,0.2273,1.556,0.0003,4.242,6.9177,0.3994,18.6396,368.195,50.5397,444.221
413,0.4849,1.3469,8.1995,0.0781,0.0038,0.8509,0.0001,0.2282,1.5687,0.0003,4.2489,7.002,0.3999,17.4506,381.545,58.6306,464.575
414,0.4873,1.3175,8.0716,0.0737,0.0023,0.8439,0.0001,0.2263,1.5608,0.0002,4.2321,6.9511,0.4367,17.2814,382.635,50.2596,456.945
415,0.4867,1.2804,8.1543,0.0667,0.0044,0.8286,0.0001,0.2172,1.5585,0.0003,4.2599,6.9622,0.4065,17.3136,384.43,50.2281,458.875
416,0.4556,0.7823,8.9207,0.0778,0.0034,0.8301,0.0001,0.2428,1.5474,0.0002,4.3014,7.0124,0.4124,17.5952,387.041,50.5484,460.937
417,0.4881,1.2822,8.1229,0.0761,0.0038,0.8231,0.0001,0.2222,1.5593,0.0002,4.2635,6.971,0.4089,17.2937,367.212,50.5451,442
418,0.4901,1.4617,9.269,0.0713,0.0056,0.8432,0.0002,0.2171,1.5539,0.0002,4.2373,6.9494,0.4076,18.5976,368.782,58.8082,453.119
419,0.4594,1.294,8.2736,0.0661,0.0048,0.9035,0.0001,0.238,1.5731,0.0003,4.2568,7.0683,0.4071,17.5232,383.577,51.1022,459.05
420,0.4843,1.2677,7.7968,0.0698,0.0041,0.8495,0.0001,0.2215,1.5824,0.0004,4.2437,6.993,0.3986,16.9631,380.665,50.4349,455.002
421,0.4836,1.3355,8.1287,0.0772,0.0035,0.8467,0.0001,0.2212,1.5644,0.0003,4.2635,6.9992,0.4082,17.3743,370.916,50.3485,445.545
422,0.4536,1.3619,7.7952,0.0627,0.0026,0.8296,0.0001,0.2149,1.6375,0.0002,4.247,7.0427,0.4059,17.0768,384.558,59.8878,468.361
423,0.4855,1.3005,8.2954,0.0702,0.0037,0.8119,0.0001,0.2207,1.5546,0.0004,4.2701,6.9559,0.4068,17.4648,414.351,50.0615,488.795
424,0.4592,0.7926,9.0754,0.0728,0.0039,0.8206,0.0001,0.2257,1.5884,0.0002,4.2523,6.9723,0.4219,17.7331,373.015,54.0035,450.434
425,0.493,1.2897,8.0472,0.0701,0.0027,0.8304,0.0001,0.2166,1.5661,0.0002,4.2664,6.977,0.4116,17.2392,389.125,50.2108,463.439
426,0.4803,1.4069,9.3158,0.0586,0.0047,0.7989,0.0001,0.2167,1.5552,0.0002,4.2627,6.9183,0.4066,18.5435,367.759,50.2693,443.496
427,0.4921,1.3738,8.1753,0.0704,0.003,0.8816,0.0001,0.2226,1.5682,0.0002,4.2661,7.0361,0.4067,17.5061,368.194,50.248,442.801
428,0.4967,1.5132,9.5318,0.0814,0.0046,0.8989,0.0001,0.2283,1.5567,0.0003,4.2509,7.0493,0.4043,19.0156,382.817,50.2228,459.157
429,0.4852,1.2977,8.3616,0.0771,0.0058,0.9133,0.0001,0.2162,1.5816,0.0003,4.2785,7.0947,0.412,17.6725,374.862,50.3719,449.807
430,0.4913,1.2218,7.8533,0.0742,0.0044,0.8943,0.0001,0.217,1.578,0.0001,4.237,7.0254,0.3981,17.0151,368.005,50.1228,441.979
431,0.4848,1.335,8.0984,0.0706,0.0037,0.7816,0.0001,0.2149,1.5525,0.0003,4.2597,6.8995,0.4098,17.2472,386.883,51.6093,462.982
432,0.465,0.6426,9.2605,0.0758,0.0037,0.7806,0.0001,0.216,1.491,0.0001,4.2737,6.8508,0.4024,17.6511,367.612,50.0658,441.038
433,0.4849,1.3496,8.0583,0.0778,0.0046,0.7951,0.0001,0.2275,1.5717,0.0002,4.2934,6.9944,0.408,17.3162,381.611,53.6691,459.481
434,0.4888,1.2994,7.8848,0.0629,0.0046,0.8819,0.0001,0.2614,1.5711,0.0003,4.2467,7.0516,0.3923,17.1371,378.095,50.2533,452.293
435,0.4807,1.3044,8.0031,0.0708,0.0041,0.8303,0.0001,0.218,1.564,0.0003,4.2717,6.9838,0.4062,17.2001,369.216,50.1082,443.368
436,0.4847,1.4765,9.4988,0.0762,0.004,0.7657,0.0002,0.231,1.6209,0.0003,4.247,6.9701,0.3988,18.8512,368.334,50.0879,444.168
437,0.4819,1.3503,8.1378,0.0721,0.0047,0.7741,0.0001,0.2229,1.5298,0.0002,4.2441,6.8718,0.4097,17.2699,383.482,51.3756,459.135
438,0.4901,1.3401,9.0775,0.0702,0.003,0.7987,0.0001,0.2233,1.5612,0.0006,4.2707,6.9517,0.408,18.2902,370.328,50.2179,445.676
439,0.4868,1.2896,8.148,0.0763,0.0041,0.8385,0.0001,0.2147,1.573,0.0003,4.275,7.0025,0.4093,17.3582,369.162,50.2084,443.662
440,0.5081,0.7695,9.1027,0.0699,0.0034,0.9483,0,0.2143,1.5414,0.0002,4.2452,7.0309,0.4143,17.8378,381.883,50.2913,455.736
441,0.4843,1.2743,8.0677,0.0774,0.0049,0.8624,0.0001,0.2311,1.5994,0.0003,4.2425,7.0377,0.4053,17.2931,367.064,50.4735,441.639
442,0.4895,1.4608,9.1089,0.0685,0.0037,0.798,0.0001,0.2313,1.5726,0.0003,4.2405,6.9334,0.3951,18.4059,375.325,53.784,454.433
443,0.4946,1.5062,8.1791,0.0672,0.0034,0.819,0.0003,0.2117,1.5781,0.0002,4.2708,6.9751,0.4238,17.603,387.496,50.7649,462.726
444,0.4829,1.2775,7.8599,0.0717,0.0044,0.8559,0.0001,0.2198,1.5647,0.0004,4.2387,6.9791,0.4482,17.0673,368.838,50.2863,443.138
445,0.4933,1.3069,8.2046,0.0688,0.0034,0.7942,0.0002,0.2402,1.5663,0.0003,4.2431,6.9351,0.409,17.3725,368.514,50.4828,443.25
446,0.4898,1.4359,9.064,0.0689,0.0027,0.8643,0.0002,0.2162,1.5774,0.0003,4.254,7.0052,0.4024,18.4173,391.296,68.9704,485.655
447,0.4905,1.2749,8.0748,0.0707,0.0037,0.8083,0.0001,0.2153,1.5464,0.0003,4.2504,6.9071,0.3951,17.1627,367.503,50.6363,442.107
448,0.4652,0.8063,9.2127,0.1442,0.0033,0.777,0.0001,0.2105,1.5463,0.0001,4.2869,6.9772,0.3938,17.8693,399.565,50.2298,474.605
449,0.4837,1.3003,8.0864,0.0697,0.0041,0.8403,0.0001,0.2153,1.5799,0.0002,4.2756,7.0065,0.4042,17.3005,390.507,50.4028,465.183
450,0.5035,1.5084,9.0584,0.0723,0.0042,0.822,0.0001,0.2152,1.5645,0.0002,4.2603,6.9597,0.438,18.4899,375.321,50.4388,451.299
451,0.4894,1.3034,8.0725,0.0677,0.0046,0.8364,0.0002,0.2308,1.5704,0.0003,4.2636,6.9968,0.4105,17.2941,384.268,50.2937,458.846
452,0.4896,1.2678,7.85,0.0745,0.0039,0.9035,0.0002,0.224,1.615,0.0002,4.2543,7.0976,0.4001,17.1261,381.825,55.4759,461.317
453,0.4938,1.299,8.0939,0.0717,0.0045,0.8159,0.0001,0.2167,1.5633,0.0002,4.2594,6.9551,0.4204,17.2835,368.337,50.1141,442.606
454,0.4862,1.6001,9.096,0.0707,0.0026,0.7894,0.0001,0.2188,1.5357,0.0003,4.2287,6.8612,0.3964,18.4557,374.5,55.6799,455.503
455,0.483,1.3187,8.2078,0.0683,0.0026,0.8591,0.0001,0.215,1.5747,0.0003,4.2716,7.0099,0.4131,17.4528,399.15,50.5521,473.986
456,0.4675,0.7996,9.3822,0.0704,0.0034,0.7833,0.0001,0.2098,1.5432,0.0001,4.2783,6.8967,0.3978,17.955,369.754,50.4213,443.765
457,0.4583,1.3066,8.3347,0.07,0.0024,0.8151,0.0001,0.2166,1.5646,0.0002,4.2512,6.9354,0.4113,17.4605,394.483,50.2996,469.21
458,0.4874,1.2929,9.0783,0.0689,0.005,0.8137,0.0001,0.2895,1.5638,0.0002,4.2654,7.0289,0.4184,18.3262,372.677,50.6626,448.539
459,0.4856,1.3831,8.093,0.0738,0.0032,0.8122,0.0001,0.22,1.5737,0.0002,4.2441,6.9395,0.3989,17.3198,377.197,50.3369,451.815
460,0.4921,1.2918,7.9904,0.073,0.0045,0.8582,0.0001,0.2165,1.5735,0.0004,4.2502,6.9961,0.3971,17.1879,382.756,53.2195,460.072
461,0.4867,1.2966,8.1005,0.0699,0.0043,0.8162,0.0001,0.2218,1.5654,0.0004,4.2665,6.9654,0.4063,17.2788,374.3,58.0598,456.63
462,0.4859,1.4868,9.5227,0.0678,0.0042,0.8488,0.0001,0.2212,1.5398,0.0003,4.2458,6.9523,0.3987,18.8657,369.04,50.5207,445.257
463,0.4849,1.3187,8.0957,0.0695,0.0084,0.7557,0.0002,0.2179,1.5412,0.0002,4.2532,6.8693,0.4124,17.1997,377.687,54.1778,455.914
464,0.4912,0.6294,9.3241,0.0698,0.0033,0.8275,0.0001,0.2324,1.5632,0.0002,4.2411,6.9461,0.3986,17.8013,368.972,50.2276,442.701
465,0.4896,1.2993,8.3469,0.0786,0.0035,0.7994,0.0001,0.2179,1.5968,0.0004,4.2887,7.006,0.4149,17.5745,370.228,50.5076,445.229
466,0.4565,1.5313,9.4082,0.0625,0.0025,0.8076,0.0001,0.2183,1.5841,0.0003,4.2694,6.9696,0.4018,18.7845,391.168,58.5712,475.411
467,0.4841,1.2886,8.1525,0.0643,0.0036,0.8105,0.0002,0.2186,1.5537,0.0003,4.262,6.9299,0.41,17.2871,384.419,53.173,461.768
468,0.4872,1.2678,7.9328,0.0743,0.0056,0.869,0.0001,0.2207,1.5879,0.0003,4.2633,7.0466,0.3971,17.1495,371.546,50.2152,445.797
469,0.4835,1.3138,8.2223,0.0684,0.0033,0.8518,0.0001,0.2225,1.5601,0.0003,4.255,6.9731,0.4025,17.4127,397.98,50.3237,472.598
470,0.4884,1.444,9.2827,0.0744,0.0081,0.8133,0.0001,0.3366,1.5513,0.0002,4.241,7.0447,0.422,18.7023,375.594,50.3048,451.616
471,0.4856,1.3777,8.0516,0.071,0.0043,0.8399,0.0001,0.2483,1.5496,0.0003,4.2369,6.9763,0.4071,17.3167,367.42,50.4258,442.035
472,0.498,0.7854,9.0058,0.0604,0.0036,0.7881,0,0.248,1.558,0.0001,4.2339,6.9015,0.4063,17.6098,388.763,50.3504,462.382
473,0.4863,1.3099,8.1527,0.0757,0.0044,0.8482,0.0001,0.2338,1.5753,0.0003,4.2548,7.0179,0.4047,17.3927,371.076,50.4769,445.849
474,0.483,1.4518,9.1569,0.0958,0.0039,0.8401,0.0002,0.2415,1.5812,0.0002,4.2338,7.0223,0.3999,18.5338,369.47,50.4662,445.405
475,0.4835,1.2813,8.1406,0.0863,0.0059,0.815,0.0001,0.2187,1.5578,0.0003,4.2728,6.98,0.4063,17.311,382.377,50.6868,457.278
476,0.4829,1.2789,8.1704,0.0669,0.0022,0.8519,0.0003,0.2354,1.5848,0.0002,4.2423,7.0061,0.4055,17.359,369.948,60.416,454.69
477,0.4892,1.3383,8.1916,0.0712,0.0038,0.8449,0.0001,0.2176,1.5698,0.0002,4.2601,6.9889,0.4781,17.5096,368.804,54.2639,447.443
478,0.4911,1.431,9.0768,0.0695,0.0024,0.7919,0.0001,0.2148,1.5562,0.0003,4.2513,6.9053,0.3979,18.3231,376.459,50.7262,452.414
479,0.4887,1.299,8.1414,0.0807,0.0037,0.9081,0.0002,0.2235,1.5615,0.0002,4.2497,7.049,0.4796,17.4777,368.532,50.701,443.667
480,0.5,0.6199,9.0385,0.0679,0.0045,0.8231,0.0001,0.2325,1.5465,0.0002,4.2218,6.9089,0.4046,17.487,374.101,53.3715,450.619
481,0.4862,1.3091,8.2218,0.0687,0.0044,0.876,0.0002,0.2313,1.5607,0.0003,4.258,7.0228,0.4082,17.4701,399.923,50.5695,474.968
482,0.4877,1.5226,9.397,0.0714,0.0026,0.8081,0.0001,0.2181,1.5297,0.0003,4.2466,6.8976,0.4006,18.7272,370.652,50.4536,446.823
483,0.4863,1.2715,8.1581,0.0644,0.0052,0.8627,0.0001,0.2258,1.5979,0.0003,4.2594,7.0385,0.4059,17.3836,368.677,50.6292,443.58
484,0.4802,1.2996,8.2122,0.0783,0.0041,0.8008,0.0001,0.2192,1.5346,0.0004,4.2535,6.913,0.4043,17.3321,388.703,50.537,463.502
485,0.4912,1.4515,8.9838,0.0694,0.0041,0.8049,0.0001,0.2275,1.5659,0.0003,4.2471,6.9449,0.4015,18.2924,382.301,50.5532,458.07
486,0.4878,1.2487,8.2689,0.0769,0.0104,0.8324,0.0001,0.2278,1.5545,0.0002,4.2319,6.9519,0.4119,17.3964,370.748,50.5085,445.581
487,0.486,1.4947,9.08,0.0611,0.0045,0.8027,0.0002,0.24,1.5372,0.0003,4.2514,6.9571,0.4055,18.4436,380.808,50.314,456.425
488,0.4963,0.7964,8.9301,0.0767,0.0039,0.8562,0.0001,0.2551,1.5494,0.0001,4.2278,6.9786,0.4157,17.6311,369.608,50.3798,443.284
489,0.4851,1.2978,8.1372,0.0714,0.0052,0.8233,0.0001,0.2178,1.5764,0.0003,4.3215,7.0387,0.4036,17.3806,377.719,54.1226,456.087
490,0.487,1.5643,9.1099,0.0744,0.0039,0.8506,0.0001,0.2146,1.5618,0.0003,4.244,6.9732,0.4042,18.5587,396.545,50.3104,472.34
491,0.4986,1.2277,8.1042,0.0692,0.004,0.7975,0.0001,0.2292,1.5686,0.0002,4.2427,6.9286,0.4068,17.187,370.273,50.5029,444.832
492,0.482,1.2964,8.1314,0.0709,0.0027,0.849,0.0001,0.2199,1.5866,0.0002,4.2392,6.9824,0.3957,17.3075,369.12,50.6265,443.957
