,Unnecessary Copy,Copy to GPU,Arrange data,Full count array and resize neighbour array,Execute kncomputeNeighboursCount and resize neighbour offsets,Execute exclusive_scan over counts,Count resize,Set inverse offsets and counts,Execute kncomputeNeighbours,Neighbour resize,Inverse particle indexes,Copy neighbour data to CPU,Compute neighbours,neighborhood search, constraint projection,XSPH viscosity computation,SimStep
197,0.1247,1.0237,2.4363,0.0514,0.0018,0.3953,0.0001,0.0538,0.4559,0.0001,1.2022,1.259,3.4323,7.0286,72.9752,9.8008,91.5509
198,0.1239,1.0403,2.3977,0.0516,0.0015,0.4354,0.0001,0.0531,0.4564,0.0002,1.223,1.2571,3.5124,7.0871,72.6817,9.9777,91.447
199,0.0976,0.8879,2.5684,0.0538,0.0016,0.432,0.0001,0.0546,0.4563,0.0001,1.2189,1.2624,3.4917,7.0571,72.5029,9.8111,91.106
200,0.0999,0.3473,2.2944,0.0613,0.0035,0.391,0.0001,0.0604,0.4489,0.0002,1.1081,1.2427,3.3414,6.0975,75.7414,9.7594,93.2419
201,0.0984,0.8456,2.6381,0.0527,0.0017,0.451,0.0001,0.058,0.46,0.0002,1.2554,1.2559,3.5576,7.153,72.6128,9.8024,91.2546
202,0.0942,0.8773,2.5072,0.0613,0.0034,0.4006,0.0001,0.0585,0.4665,0.0002,1.19,1.2584,3.4627,6.9517,72.6542,9.8475,91.1546
203,0.0986,0.8499,2.711,0.0567,0.0018,0.4417,0.0001,0.0562,0.4663,0.0001,1.234,1.2773,3.5495,7.2259,72.5352,9.7901,91.2642
204,0.1252,0.8953,2.2688,0.0559,0.0039,0.4444,0.0001,0.0559,0.4615,0.0002,1.2343,1.2597,3.5385,6.8427,72.5998,9.7885,90.9363
205,0.1247,0.9014,2.3906,0.0713,0.0023,0.4456,0.0001,0.0587,0.4587,0.0002,1.2525,1.2635,3.5722,7.0012,83.6725,13.0136,105.381
206,0.1234,0.856,2.2828,0.0578,0.0041,0.4461,0.0001,0.0593,0.4605,0.0002,1.2372,1.2599,3.5478,6.821,89.92,11.5355,109.979
207,0.0947,0.8003,2.3302,0.0548,0.0033,0.3962,0.0001,0.0591,0.4581,0.0002,1.1926,1.2728,3.4579,6.6944,76.7002,9.9639,95.056
208,0.1061,0.3237,2.2852,0.0556,0.002,0.4433,0.0001,0.0639,0.452,0.0003,1.2469,1.2662,3.5538,6.2843,76.5306,9.8271,94.3085
209,0.0975,0.8482,2.4023,0.0573,0.0017,0.3876,0.0001,0.055,0.4582,0.0001,1.2156,1.2654,3.4533,6.8122,72.5003,9.7681,90.7889
210,0.1267,0.8461,2.5984,0.0557,0.0016,0.4461,0.0001,0.0546,0.4628,0.0002,1.2282,1.2583,3.5216,7.1003,72.4151,9.7885,91.0158
211,0.0979,0.8607,2.3263,0.0616,0.0033,0.4562,0.0001,0.0593,0.466,0.0002,1.2029,1.2715,3.5438,6.8408,72.5707,9.8081,90.9324
212,0.0971,0.8488,2.4141,0.0531,0.0019,0.3998,0.0001,0.0579,0.4657,0.0002,1.2028,1.2656,3.4701,6.8431,72.6263,9.8361,91.0047
213,0.1253,0.8373,2.6295,0.0598,0.0015,0.4286,0.0001,0.0558,0.4616,0.0002,1.2418,1.2628,3.5266,7.1269,72.6387,9.8138,91.3006
214,0.0964,0.8584,2.6555,0.0559,0.0034,0.453,0.0001,0.0576,0.4596,0.0002,1.2246,1.261,3.536,7.1581,72.3923,9.7845,91.0427
215,0.0969,0.8507,2.4477,0.0543,0.0022,0.4411,0.0001,0.06,0.4659,0.0003,1.2605,1.2799,3.588,6.9966,72.9762,9.8207,91.513
216,0.0989,0.3825,2.3246,0.0563,0.002,0.379,0.0002,0.0596,0.4478,0.0002,1.1843,1.2366,3.3845,6.205,82.5813,9.8402,100.253
217,0.1237,0.855,2.3359,0.0524,0.0015,0.4196,0.0001,0.0575,0.4594,0.0002,1.2397,1.2674,3.5115,6.8338,72.5896,9.8072,90.9416
218,0.1243,0.8549,2.5741,0.0622,0.0031,0.4489,0.0001,0.0584,0.455,0.0002,1.238,1.27,3.5586,7.1214,85.8545,9.9091,104.598
219,0.0958,0.7948,2.6572,0.0613,0.0038,0.4432,0.0001,0.0615,0.465,7.8848,1.3923,1.2716,11.6127,15.174,88.7755,9.9634,115.641
220,0.0988,0.8728,2.4298,0.0564,0.0017,0.426,0.0001,0.0549,0.4597,8.7461,1.4063,1.2719,12.4419,15.8575,88.861,9.814,116.265
221,0.0994,0.9641,2.4312,0.0551,0.0016,0.4372,0.0001,0.0585,0.4668,8.485,1.4103,1.2814,12.2157,15.7229,86.5259,9.7802,113.698
222,0.125,0.8559,2.5151,0.055,0.0021,0.4459,0.0001,0.0592,0.4548,8.669,1.411,1.2721,12.3964,15.9028,74.3597,9.8199,101.823
223,0.0997,0.8593,2.3072,0.0562,0.0015,0.3777,0.0001,0.0565,0.4586,0.0002,1.2059,1.2589,3.4284,6.7074,72.6368,9.7953,90.8679
224,0.126,0.2267,2.2989,0.0817,0.0031,0.4326,0.0002,0.0599,0.4415,8.6201,1.3931,1.2735,12.3365,15.0029,72.1161,9.7907,98.7725
225,0.0992,0.8552,2.6127,0.0545,0.0017,0.4407,0.0001,0.0534,0.4582,7.4311,1.4167,1.2709,11.1485,14.729,72.377,9.8049,98.6011
226,0.0993,0.8865,2.386,0.0576,0.0064,0.424,0.0002,0.0555,0.46,8.6663,1.3993,1.2647,12.3519,15.7373,72.6093,9.8078,99.8898
227,0.1004,0.854,2.549,0.0537,0.0022,0.3868,0.0002,0.0614,0.4598,0.0003,1.2183,1.268,3.4752,6.989,72.4063,9.8189,90.9032
228,0.1009,0.8531,2.6605,0.0538,0.0032,0.3995,0.0001,0.0563,0.4701,0.0002,1.164,1.263,3.4315,7.0566,72.5238,9.7961,91.1021
229,0.0959,0.8055,2.4392,0.0544,0.0025,0.3921,0.0002,0.0557,0.4592,0.0002,1.2182,1.2652,3.4693,6.8238,72.4936,9.8029,90.8365
230,0.0958,0.852,2.5301,0.0646,0.0033,0.3987,0.0001,0.0551,0.4684,0.0003,1.1642,1.2867,3.4695,6.961,72.3792,9.848,90.8972
231,0.1244,0.8386,2.616,0.0552,0.0016,0.3839,0.0001,0.0559,0.4615,0.0002,1.196,1.2567,3.4501,7.0381,72.6196,9.851,91.2178
232,0.1184,0.2349,2.337,0.0591,0.0044,0.4351,0.0002,0.0583,0.4774,0.0003,1.2465,1.2615,3.5675,6.2731,90.6355,9.8916,108.666
233,0.0981,0.847,2.6091,0.0556,0.0039,0.4024,0.0001,0.0592,0.4583,0.0002,1.1843,1.2693,3.4551,7.0229,80.2591,9.7952,98.7836
234,0.0996,0.8616,2.2666,0.0538,0.0046,0.4522,0.0001,0.0574,0.4587,0.0002,1.2421,1.2708,3.5629,6.8023,72.5602,10.0096,91.0826
235,0.1244,0.8529,2.3866,0.0568,0.0033,0.378,0.0001,0.0549,0.4544,0.0001,1.1972,1.2651,3.4224,6.7956,73.0641,9.7971,91.3683
236,0.0948,0.8534,2.3656,0.0539,0.0016,0.4276,0.0001,0.0583,0.4581,0.0002,1.2474,1.2704,3.5316,6.8539,72.3301,9.7944,90.6697
237,0.0979,1.0195,2.4241,0.058,0.0036,0.3851,0.0001,0.0579,0.4596,0.0001,1.2102,1.2663,3.4607,7.0144,72.2537,9.7683,90.7405
238,0.0952,0.8591,2.605,0.0562,0.0033,0.3889,0.0001,0.0595,0.4585,0.0002,1.1918,1.2619,3.4452,7.015,79.1079,9.8218,97.6677
239,0.1035,0.8532,2.2793,0.0536,0.0016,0.4324,0.0001,0.0554,0.4486,0.0002,1.2453,1.2649,3.516,6.7655,72.4841,9.8426,90.8071
240,0.1236,0.2367,2.3009,0.0549,0.0038,0.3846,0.0001,0.06,0.4564,0.0002,1.1716,1.2614,3.422,6.0987,81.5449,9.8177,99.3185
241,0.0986,0.8562,2.3146,0.0559,0.0055,0.4433,0.0001,0.0588,0.4506,0.0001,1.2393,1.2579,3.5342,6.8136,72.8605,9.8192,91.2432
242,0.0958,0.8458,2.3786,0.0569,0.0026,0.4004,0.0001,0.0576,0.4628,0.0003,1.1956,1.2833,3.4848,6.8182,72.9158,9.8604,91.3174
243,0.0953,0.8573,2.5132,0.053,0.0022,0.3973,0.0001,0.0572,0.4628,0.0002,1.1743,1.2666,3.4345,6.9128,72.5232,9.8362,90.9953
244,0.0957,0.8589,2.544,0.057,0.0021,0.3914,0.0001,0.0614,0.4637,0.0003,1.1994,1.2652,3.4614,6.972,72.4055,9.8104,90.9221
245,0.0956,0.8519,2.5827,0.0577,0.0021,0.4502,0.0001,0.0598,0.4648,0.0002,1.2507,1.2712,3.5801,7.1234,75.1012,14.6139,98.5717
246,0.1238,0.8913,2.2852,0.0552,0.0037,0.404,0.0001,0.057,0.4635,0.0003,1.2075,1.2614,3.4736,6.7838,82.8788,9.8169,101.19
247,0.1242,1.0329,2.429,0.0531,0.0033,0.3916,0.0002,0.0534,0.4584,0.0003,1.2087,1.2736,3.4629,7.0591,88.5971,9.9421,107.32
248,0.1255,0.3108,2.3073,0.0562,0.0021,0.3901,0.0001,0.0563,0.4466,0.0001,1.1947,1.2663,3.4359,6.1958,76.3145,9.7829,94.1289
249,0.0986,0.8487,2.3536,0.0515,0.003,0.4416,0.0001,0.0555,0.4581,0.0001,1.268,1.2569,3.5525,6.8643,72.3109,9.7888,90.6839
250,0.0977,0.8511,2.562,0.0555,0.0023,0.4118,0.0001,0.0609,0.451,0.0002,1.2038,1.2824,3.4914,7.0135,72.3632,9.8463,90.9299
251,0.0947,0.8485,2.5723,0.0533,0.0032,0.4012,0.0001,0.0653,0.4632,0.0002,1.1908,1.2682,3.4677,6.9957,72.9494,9.8048,91.4704
252,0.0957,0.7905,2.6146,0.0616,0.0016,0.3989,0.0001,0.0551,0.4649,0.0002,1.1835,1.2745,3.4622,6.9749,72.5845,10.0476,91.3408
253,0.0949,0.9333,2.3721,0.0532,0.0016,0.3898,0.0001,0.058,0.4584,0.0003,1.2065,1.2642,3.4536,6.8661,72.6029,9.8161,91.0119
254,0.096,0.8434,2.43,0.0538,0.0047,0.4537,0.0001,0.0569,0.4528,0.0001,1.2363,1.2819,3.565,6.9451,73.1678,9.8599,91.6889
255,0.1107,0.8665,2.2955,0.0561,0.0051,0.3997,0.0001,0.0583,0.4508,0.0002,1.2021,1.2687,3.4653,6.7516,72.3508,9.8681,90.6288
256,0.1337,0.3256,2.2951,0.0482,0.0016,0.3984,0.0001,0.0552,0.439,0.0002,1.1751,1.253,3.381,6.1454,81.8071,9.8183,99.3939
257,0.1248,0.8794,2.4053,0.0557,0.0015,0.3933,0.0001,0.0548,0.4599,0.0001,1.2004,1.2861,3.4669,6.8861,72.2643,9.8197,90.6878
258,0.0979,0.8434,2.6994,0.0535,0.0019,0.4425,0.0001,0.053,0.4691,0.0002,1.243,1.2635,3.5472,7.2,72.2618,9.8757,91.0617
259,0.0974,0.9618,2.4225,0.0595,0.0035,0.3961,0.0001,0.0589,0.4641,0.0002,1.1944,1.2688,3.4699,6.9633,89.2264,13.6731,111.591
260,0.0952,0.8905,2.2688,0.0603,0.0015,0.4212,0.0001,0.0576,0.4498,0.0001,1.228,1.2732,3.5017,6.7634,92.3658,13.5635,114.373
261,0.0948,0.7694,2.2385,0.051,0.0016,0.4083,0.0001,0.0611,0.4617,0.0003,1.1856,1.2776,3.4704,6.5808,76.4815,9.8871,94.657
262,0.1082,0.8804,2.3708,0.054,0.0037,0.3933,0.0001,0.0589,0.4603,0.0002,1.1999,1.2682,3.4585,6.8302,74.8769,17.2249,100.657
263,0.1296,0.8559,2.3967,0.0554,0.0024,0.4012,0.0001,0.0596,0.4643,0.0003,1.2131,1.2869,3.5083,6.9022,79.595,9.8474,98.0772
264,0.1032,0.3103,2.2998,0.0606,0.0024,0.4441,0.0002,0.0552,0.4557,0.0002,1.2303,1.2546,3.5289,6.3199,73.4213,9.8602,91.2465
265,0.1004,0.852,2.5908,0.0618,0.0023,0.407,0.0002,0.0627,0.4644,0.0002,1.2111,1.2723,3.502,7.0575,72.5878,9.8085,91.2585
266,0.1244,0.8657,2.5104,0.0515,0.0016,0.4177,0.0001,0.0547,0.4481,0.0001,1.2502,1.2876,3.5277,7.0354,72.2442,9.8489,90.8496
267,0.124,0.8533,2.362,0.0579,0.0039,0.396,0.0001,0.0578,0.4474,0.0002,1.1942,1.2627,3.4432,6.795,72.331,9.8956,90.7197
268,0.0952,0.8578,2.5352,0.0646,0.0022,0.4285,0.0001,0.0611,0.4625,0.0003,1.2142,1.2661,3.52,7.0218,72.3705,9.8296,90.951
269,0.1237,0.8891,2.2739,0.0519,0.0016,0.4308,0.0001,0.0555,0.455,0.0002,1.2431,1.2661,3.5142,6.8111,72.7805,9.8488,91.1483
270,0.1234,0.7904,2.4104,0.0531,0.0014,0.4182,0,0.0533,0.4462,0.0001,1.2348,1.2761,3.4957,6.827,72.2954,9.8225,90.6588
271,0.1236,0.809,2.5147,0.0533,0.0043,0.4025,0.0001,0.0597,0.4608,0.0002,1.2221,1.2586,3.4828,6.9398,72.3119,9.8061,90.7531
272,0.0995,0.3207,2.3217,0.0582,0.0017,0.3667,0,0.0567,0.4589,0.0001,1.1755,1.2485,3.3799,6.1372,96.4326,9.9428,114.226
273,0.0999,0.9228,2.2968,0.0532,0.0034,0.4043,0.0001,0.0636,0.4645,0.0002,1.1693,1.2674,3.4461,6.7758,87.4456,12.1794,108.105
274,0.0974,0.8548,2.3116,0.054,0.0036,0.391,0.0001,0.0538,0.462,0.0002,1.2122,1.2608,3.4595,6.7358,84.3024,9.7679,102.496
275,0.1017,0.8969,2.2712,0.0551,0.0016,0.4344,0.0001,0.0624,0.4555,0.0002,1.2343,1.2724,3.5318,6.8128,72.1779,9.8497,90.5516
276,0.0987,0.8608,2.4796,0.0552,0.0016,0.3824,0.0001,0.0527,0.4613,0.0002,1.1821,1.2674,3.4154,6.8634,72.2662,9.7854,90.6339
277,0.1237,0.8548,2.5302,0.0524,0.0018,0.435,0.0001,0.0564,0.4636,0.0002,1.2445,1.2601,3.5371,7.0581,72.2383,9.8397,90.861
278,0.0956,0.8524,2.6643,0.0528,0.0018,0.3981,0.0001,0.0605,0.4654,0.0002,1.1902,1.2616,3.4497,7.0748,72.1623,9.8367,90.7882
279,0.1265,0.8522,2.3222,0.0516,0.0015,0.3805,0.0001,0.056,0.4561,0.0002,1.1871,1.2676,3.4192,6.7275,72.2841,9.8476,90.5723
280,0.1002,0.3245,2.3004,0.0577,0.0024,0.3905,0.0001,0.0588,0.4537,0.0002,1.1866,1.2362,3.4069,6.1462,82.1016,10.0205,99.9403
281,0.1064,0.802,2.3816,0.0597,0.0041,0.447,0.0001,0.06,0.4591,0.0002,1.2538,1.2796,3.5848,6.8892,72.2372,9.8295,90.6886
282,0.0993,0.8635,2.5285,0.0564,0.0014,0.3742,0.0001,0.0569,0.4416,0.0002,1.1845,1.2551,3.3809,6.8836,72.3188,9.8303,90.7146
283,0.0963,0.8716,2.6124,0.0575,0.0039,0.4036,0.0001,0.0606,0.4813,0.0002,1.1785,1.2673,3.4761,7.0684,72.8459,9.7882,91.426
284,0.0988,0.8525,2.6909,0.0514,0.0021,0.3904,0.0001,0.0565,0.4645,0.0002,1.1717,1.2654,3.4232,7.0766,72.1383,9.7993,90.76
285,0.1,0.8469,2.4055,0.0541,0.0039,0.3886,0.0001,0.0612,0.4492,0.0003,1.2016,1.2681,3.4495,6.8137,72.0946,9.7931,90.4079
286,0.0956,0.9505,2.4561,0.0547,0.0019,0.3915,0.0001,0.0569,0.4556,0.0002,1.1764,1.2629,3.419,6.9347,74.2208,14.4764,97.3676
287,0.1236,0.8689,2.2844,0.054,0.0016,0.3834,0.0001,0.057,0.4533,0.0002,1.1899,1.2584,3.4079,6.6935,81.335,17.4177,107.182
288,0.0982,0.2201,2.2254,0.0662,0.0015,0.3744,0.0001,0.054,0.4333,0.0002,1.1755,1.2382,3.3535,5.9057,81.6991,9.8268,99
289,0.1238,0.8535,2.398,0.0544,0.0015,0.377,0.0001,0.0533,0.4531,0.0001,1.1626,1.2547,3.3663,6.7496,72.4346,9.7994,90.7025
290,0.0949,0.8427,2.6497,0.0516,0.0016,0.4245,0.0001,0.0571,0.4565,0.0002,1.2624,1.27,3.5388,7.1349,72.629,9.8872,91.3582
291,0.0942,0.8704,2.522,0.0584,0.0037,0.3961,0.0001,0.0587,0.4597,0.0002,1.211,1.2606,3.4703,6.9682,72.3156,9.8348,90.8263
292,0.0959,0.8538,2.6011,0.0546,0.0048,0.4075,0.0001,0.0614,0.4629,0.0002,1.178,1.2589,3.4498,7.0118,73.154,9.9268,91.8294
293,0.0977,0.9157,2.4607,0.0568,0.0021,0.3896,0.0002,0.0596,0.4667,0.0002,1.1977,1.273,3.4667,6.9532,72.3316,9.8094,90.8325
294,0.0989,0.8576,2.5986,0.0553,0.0019,0.3783,0.0002,0.0636,0.4642,0.0001,1.2009,1.2749,3.461,7.0293,72.3419,9.8182,90.9159
295,0.0984,0.8559,2.422,0.0586,0.0017,0.3938,0.0001,0.0597,0.4591,0.0003,1.2008,1.2588,3.4541,6.8415,72.3326,9.8974,90.7991
296,0.1008,0.2237,2.2634,0.0683,0.0038,0.406,0.0001,0.0643,0.4561,0.0002,1.1939,1.2645,3.4827,6.0844,82.291,9.8103,99.8655
297,0.0958,0.8468,2.6569,0.055,0.0015,0.4235,0.0001,0.0559,0.4595,0.0001,1.234,1.2607,3.5062,7.1408,72.0709,9.8231,90.7515
298,0.1005,0.8543,2.3948,0.0565,0.0033,0.3957,0.0001,0.0591,0.4577,0.0003,1.2023,1.2567,3.4516,6.8143,72.3012,9.8271,90.6596
299,0.0996,0.8512,2.5805,0.0658,0.0061,0.3999,0.0002,0.0623,0.4604,0.0002,1.2005,1.2641,3.4833,7.0256,72.4542,10.0891,91.3029
300,0.0975,0.8499,2.5266,0.0549,0.005,0.3907,0.0001,0.063,0.4479,0.0003,1.1973,1.2657,3.4491,6.9327,85.0677,10.0046,103.707
301,0.0966,0.8906,2.4469,0.0548,0.0038,0.3828,0.0002,0.0561,0.4573,0.0002,1.1966,1.2648,3.4375,6.8824,93.5271,9.9706,112.088
302,0.0956,0.8539,2.4368,0.0536,0.0029,0.3918,0.0001,0.0549,0.4574,0.0001,1.1725,1.2622,3.4068,6.8027,78.958,16.6887,104.161
303,0.0962,0.9664,2.414,0.0541,0.0017,0.3799,0.0001,0.0542,0.4589,0.0002,1.1889,1.2686,3.4206,6.9062,76.9902,9.9586,95.53
304,0.1005,0.325,2.3322,0.0582,0.0033,0.3865,0.0001,0.0648,0.4467,0.0002,1.1852,1.272,3.4434,6.2164,78.0938,9.8814,95.797
305,0.0976,0.8494,2.3955,0.0542,0.0019,0.4429,0.0001,0.0643,0.4528,0.0003,1.2593,1.2763,3.5729,6.9285,72.8405,9.7656,91.2041
306,0.0959,1.0154,2.5209,0.0521,0.0015,0.3793,0.0001,0.0546,0.4486,0.0001,1.2105,1.2601,3.4217,7.0669,72.1972,9.8177,90.8033
307,0.0964,0.9179,2.2675,0.0514,0.0016,0.384,0.0001,0.0576,0.4597,0.0002,1.2062,1.251,3.4256,6.7148,72.1987,9.8259,90.4552
308,0.0963,0.8552,2.4762,0.0521,0.0052,0.3931,0.0001,0.0548,0.4564,0.0001,1.1966,1.2982,3.4703,6.9067,73.0302,9.8265,91.4548
309,0.0953,0.8553,2.3544,0.053,0.0043,0.4448,0.0001,0.0586,0.4666,0.0002,1.2317,1.2652,3.5489,6.8666,72.7069,9.8351,91.1329
310,0.0957,0.8602,2.4605,0.0563,0.0018,0.3911,0.0002,0.0602,0.4627,0.0002,1.1933,1.261,3.4503,6.8796,72.3636,9.8084,90.783
311,0.0999,0.8502,2.5794,0.0641,0.0018,0.3909,0.0001,0.0576,0.4576,0.0002,1.1976,1.2535,3.4379,6.9803,72.3472,9.876,90.935
312,0.1188,0.2239,2.3191,0.0519,0.0021,0.3776,0.0001,0.0563,0.4361,0.0002,1.2091,1.2446,3.3953,6.0707,81.6971,9.8543,99.3246
313,0.1252,1.0252,2.412,0.0554,0.0015,0.4204,0.0001,0.0538,0.4442,0.0001,1.247,1.2514,3.4841,7.055,83.2413,9.9169,101.94
314,0.1003,0.8492,2.4378,0.0548,0.0036,0.3964,0.0001,0.0623,0.4627,0.0002,1.1971,1.267,3.4673,6.8653,76.6487,17.389,102.683
315,0.0979,0.9285,2.2783,0.0536,0.0043,0.4463,0.0001,0.0563,0.4596,0.0002,1.2394,1.2669,3.5503,6.8673,85.0536,9.901,103.532
316,0.0971,0.8701,2.3615,0.0565,0.0016,0.3774,0.0001,0.0566,0.4598,0.0002,1.1934,1.2574,3.4166,6.7579,84.6389,9.8101,102.994
317,0.0947,0.9569,2.4245,0.0553,0.0019,0.4056,0.0001,0.0724,0.4624,0.0003,1.1582,1.2669,3.4482,6.9375,72.3289,9.8702,90.8816
318,0.1031,0.8511,2.6287,0.0531,0.0061,0.3955,0.0001,0.0557,0.4523,0.0002,1.181,1.2656,3.4334,7.03,72.846,9.8125,91.4739
319,0.0954,0.8996,2.4676,0.0536,0.0041,0.4337,0.0001,0.058,0.4519,0.0002,1.245,1.2648,3.5336,7.0087,72.1732,9.81,90.7091
320,0.1047,0.3175,2.3014,0.0589,0.0028,0.391,0.0001,0.0602,0.4371,0.0002,1.193,1.2625,3.4277,6.1654,73.8274,9.798,91.4724
321,0.0969,0.8528,2.3667,0.0588,0.0036,0.4121,0.0001,0.0598,0.4463,0.0002,1.2016,1.2633,3.4623,6.7908,72.1833,9.8095,90.5696
322,0.1253,0.851,2.2976,0.0598,0.0042,0.4016,0.0001,0.0593,0.4496,0.0001,1.1809,1.2627,3.4419,6.7258,72.5365,9.8704,90.825
323,0.0958,0.8475,2.5973,0.0578,0.0033,0.4016,0.0001,0.0595,0.463,0.0002,1.1945,1.2569,3.4622,7.0154,72.8263,9.7995,91.3892
324,0.0982,0.8706,2.4239,0.0593,0.0042,0.4029,0.0001,0.0592,0.4677,0.0002,1.1786,1.2613,3.4565,6.8626,72.4164,9.8489,90.8514
325,0.0952,0.8583,2.6483,0.054,0.0016,0.3821,0.0002,0.055,0.4587,0.0001,1.1891,1.2643,3.4241,7.0393,72.2186,9.8145,90.8191
326,0.0955,0.8452,2.4366,0.0516,0.002,0.4451,0.0002,0.0586,0.4514,0.0002,1.2201,1.2701,3.523,6.9112,72.2632,9.8001,90.696
327,0.0947,0.8434,2.5079,0.0579,0.0039,0.4043,0.0001,0.0607,0.462,0.0002,1.1773,1.2604,3.4504,6.908,72.6182,9.8573,91.0836
328,0.1001,0.3262,2.3021,0.0593,0.0019,0.3881,0.0001,0.0573,0.4408,0.0001,1.1612,1.2442,3.3736,6.1159,86.7186,9.8798,104.364
329,0.1003,0.8421,2.3291,0.0542,0.0018,0.3965,0.0001,0.0545,0.4571,0.0002,1.1954,1.285,3.4654,6.7466,84.2507,9.8314,102.552
330,0.0988,0.9345,2.4785,0.0548,0.0033,0.4369,0.0002,0.0548,0.4605,0.0003,1.1828,1.2611,3.4792,7.0025,72.1694,9.7646,90.6744
331,0.0973,0.8574,2.6143,0.058,0.0041,0.3988,0.0001,0.0597,0.4556,0.0002,1.1698,1.2642,3.4346,7.0161,72.1411,9.8161,90.6797
332,0.096,0.8405,2.2951,0.0575,0.0014,0.3854,0.0001,0.0558,0.4447,0.0002,1.1925,1.2634,3.4152,6.6559,72.3011,9.7633,90.4486
333,0.0979,0.4672,2.2399,0.0586,0.0029,0.4363,0.0001,0.0575,0.4518,0.0002,1.2231,1.26,3.5142,6.333,72.5693,9.8197,90.4285
334,0.1259,0.8583,2.6878,0.0579,0.0043,0.3897,0.0001,0.056,0.4612,0.0002,1.157,1.2792,3.426,7.111,72.3348,9.8288,91.0036
335,0.0973,0.8494,2.3229,0.0592,0.0041,0.4274,0.0001,0.0602,0.4458,0.0002,1.2461,1.272,3.5382,6.8196,72.1807,9.8081,90.5443
336,0.1008,0.2264,2.2643,0.0597,0.0024,0.3845,0.0001,0.0609,0.4402,0.0003,1.1577,1.2425,3.3741,5.9799,79.9377,9.7669,97.3801
337,0.0955,0.8522,2.63,0.0582,0.0024,0.4013,0.0001,0.058,0.4491,0.0002,1.1905,1.2613,3.4446,7.0333,72.0906,9.7913,90.6451
338,0.0985,0.8735,2.4341,0.0538,0.0019,0.4295,0.0001,0.0608,0.4441,0.0002,1.2173,1.2873,3.5183,6.9341,72.1433,9.8716,90.6759
339,0.095,1.0237,2.4587,0.0565,0.0025,0.3923,0.0001,0.0573,0.4572,0.0003,1.1861,1.2608,3.4353,7.024,74.47,9.8123,93.0026
340,0.0975,0.8653,2.4326,0.0566,0.0032,0.4363,0.0001,0.0579,0.4511,0.0002,1.2382,1.2653,3.5339,6.9405,72.1896,9.7889,90.6404
341,0.1256,0.7997,2.2789,0.0566,0.0016,0.3912,0.0002,0.0566,0.4492,0.0001,1.2037,1.2437,3.416,6.6319,76.7656,14.7531,99.8829
342,0.0982,0.8508,2.6212,0.0594,0.002,0.3924,0.0001,0.0596,0.4603,0.0002,1.2078,1.2626,3.4718,7.054,83.7361,15.9971,108.483
343,0.1242,0.8065,2.4324,0.0625,0.0041,0.3915,0.0001,0.0574,0.4504,0.0003,1.2046,1.26,3.4541,6.8319,79.5697,13.4294,101.552
344,0.1186,0.3175,2.3358,0.0593,0.0041,0.3886,0.0001,0.0611,0.4435,0.0003,1.1752,1.2781,3.4338,6.2208,93.4624,11.7158,113.252
345,0.0982,0.8867,2.3278,0.0633,0.0022,0.3928,0.0001,0.0616,0.4544,0.0002,1.1889,1.268,3.4516,6.778,75.415,9.8413,93.7586
346,0.0981,0.8671,2.4875,0.0532,0.004,0.437,0.0002,0.0584,0.4474,0.0002,1.2519,1.2664,3.5442,7.0076,72.0546,9.7557,90.5354
347,0.0986,0.8521,2.6325,0.0525,0.0015,0.3764,0.0001,0.0552,0.4483,0.0001,1.1953,1.2634,3.403,6.9973,72.1038,9.7802,90.5886
348,0.1228,0.8669,2.3833,0.0514,0.0015,0.3982,0.0001,0.0538,0.4467,0.0001,1.1631,1.2613,3.3901,6.7719,73.0274,9.8532,91.3791
349,0.0946,0.8574,2.6027,0.0536,0.0019,0.4117,0.0002,0.0565,0.4509,0.0002,1.1964,1.2637,3.4551,7.0197,72.1015,9.8117,90.6631
350,0.0952,0.8563,2.3832,0.0535,0.0024,0.3898,0.0001,0.0596,0.4596,0.0002,1.1738,1.2661,3.4297,6.7811,72.4957,9.7895,90.7958
351,0.1249,0.8473,2.2672,0.0565,0.0015,0.3834,0.0001,0.0536,0.4578,0.0002,1.2026,1.2578,3.4234,6.6701,72.414,9.8471,90.6516
352,0.1174,0.3221,2.324,0.0573,0.0023,0.3966,0.0001,0.0586,0.4464,0.0002,1.202,1.259,3.4433,6.2218,75.5921,9.8195,93.4934
353,0.1244,0.8354,2.6542,0.0645,0.0024,0.4646,0.0001,0.0672,0.4611,0.0002,1.2214,1.2684,3.5763,7.2046,72.3638,9.7773,91.075
354,0.1234,0.8522,2.4085,0.0543,0.0016,0.4236,0.0001,0.0575,0.4418,0.0002,1.2224,1.2543,3.4694,6.8651,72.2387,9.7873,90.5964
355,0.1249,0.809,2.2599,0.0543,0.0016,0.3807,0.0001,0.0594,0.4467,0.0001,1.1546,1.2652,3.378,6.5817,87.0677,11.649,107.014
356,0.0969,0.8506,2.2995,0.0599,0.0038,0.4371,0.0001,0.0548,0.4472,0.0001,1.2451,1.2759,3.5496,6.8081,88.173,9.8461,106.541
357,0.1265,0.8495,2.6866,0.0564,0.0024,0.3943,0.0001,0.056,0.4493,0.0002,1.162,1.2639,3.4067,7.0796,77.9435,16.1087,102.925
