,Unnecessary Copy,Copy to GPU,Arrange data,Full count array and resize neighbour array,Execute kncomputeNeighboursCount and resize neighbour offsets,Execute exclusive_scan over counts,Count resize,Set inverse offsets and counts,Execute kncomputeNeighbours,Neighbour resize,Inverse particle indexes,Copy neighbour data to CPU,Compute neighbours,neighborhood search, constraint projection,XSPH viscosity computation,SimStep
160,0.0174,0.1565,0.757,0.0542,0.0018,0.2409,0.0001,0.0485,0.1384,0.0002,0.1405,0.3515,0.9918,1.9339,10.7963,1.1092,14.0465
161,0.0182,0.2475,0.7356,0.0559,0.0031,0.2617,0.0001,0.0463,0.1535,0.0002,0.1492,0.3645,1.0481,2.0594,8.5046,1.0935,11.8672
162,0.0169,0.2791,0.7221,0.0516,0.0019,0.3102,0.0001,0.0463,0.1513,0.0001,0.1929,0.3541,1.1221,2.1488,8.583,1.1085,12.0525
163,0.0178,0.3111,0.7348,0.0564,0.002,0.2497,0,0.0551,0.1569,0.0001,0.1511,0.3567,1.0419,2.114,8.5273,1.0983,11.953
164,0.0191,0.2937,0.7069,0.0533,0.0016,0.2839,0.0001,0.0526,0.1489,0.0002,0.1891,0.3385,1.0795,2.1089,8.4472,1.1066,11.8748
165,0.0167,0.2333,0.6941,0.0536,0.0016,0.2458,0.0001,0.0529,0.1544,0.0001,0.1464,0.3406,1.0074,1.9595,8.4417,1.099,11.7018
166,0.0174,0.2905,0.705,0.0566,0.0015,0.2854,0.0001,0.0506,0.1493,0.0001,0.1874,0.3719,1.1167,2.1373,8.4582,1.0993,11.8968
167,0.017,0.2853,0.7356,0.0529,0.0045,0.2456,0.0001,0.0544,0.1568,0.0002,0.145,0.346,1.0359,2.0867,8.4772,1.0959,11.8635
168,0.0165,0.2037,0.7648,0.0578,0.0023,0.2471,0.0002,0.0543,0.154,0.0002,0.1346,0.364,1.0328,2.0318,14.2887,1.967,18.5031
169,0.0165,0.301,0.7366,0.061,0.0022,0.3064,0.0001,0.0454,0.1498,0.0003,0.1936,0.365,1.1422,2.2059,8.6842,1.0955,12.1937
170,0.0166,0.2829,0.7117,0.0582,0.0053,0.3129,0.0001,0.0554,0.1541,0.0001,0.1993,0.3336,1.1406,2.1613,8.4745,1.1027,11.9406
171,0.0167,0.2823,0.7216,0.0561,0.0018,0.2451,0.0001,0.0575,0.1539,0.0002,0.1519,0.3338,1.0207,2.0512,8.5508,1.1019,11.9094
172,0.0174,0.2922,0.7427,0.0545,0.0019,0.2909,0.0001,0.0554,0.1513,0.0002,0.1876,0.3338,1.0954,2.1598,8.4533,1.1054,11.9219
173,0.0176,0.3582,0.7135,0.0547,0.0036,0.2518,0.0002,0.0556,0.1529,0.0001,0.1449,0.3239,1.0072,2.106,8.4255,1.0984,11.8342
174,0.0165,0.3943,0.7365,0.0551,0.0036,0.3113,0.0001,0.0635,0.1493,0.0003,0.1901,0.3454,1.1422,2.3,8.5233,1.0978,12.1239
175,0.0172,0.2306,0.708,0.0526,0.0014,0.2359,0.0001,0.0509,0.1469,0.0001,0.1448,0.321,0.9631,1.927,8.4298,1.0977,11.6567
176,0.0169,0.2,0.7375,0.0548,0.0014,0.2226,0.0001,0.0443,0.1405,0.0002,0.1378,0.3337,0.9448,1.9071,15.3642,1.8936,19.3743
177,0.0163,0.3816,0.7574,0.0574,0.0022,0.2944,0.0001,0.0513,0.1572,0.0001,0.1956,0.3424,1.115,2.2799,8.518,1.1297,12.1429
178,0.0177,0.2999,0.7504,0.0609,0.0038,0.2656,0.0001,0.0698,0.1727,0.0003,0.1613,0.3819,1.141,2.2222,8.6765,1.1014,12.2091
179,0.0161,0.4401,0.7254,0.0541,0.0041,0.2615,0.0001,0.048,0.1516,0.0003,0.1471,0.3404,1.0263,2.2184,8.4412,1.0962,11.9593
180,0.0178,0.3012,0.7168,0.058,0.0034,0.255,0.0001,0.0569,0.1531,0.0002,0.1496,0.3418,1.0397,2.0842,8.4098,1.1008,11.7986
181,0.0165,0.293,0.7198,0.0544,0.0033,0.2562,0.0002,0.0539,0.1509,0.0001,0.1373,0.358,1.0315,2.0734,8.4016,1.0978,11.7765
182,0.0167,0.2869,0.726,0.0531,0.0031,0.2931,0.0001,0.059,0.1478,0.0003,0.1999,0.3484,1.1242,2.1642,8.44,1.1037,11.912
183,0.0157,0.2926,0.7199,0.057,0.0041,0.2618,0.0001,0.0548,0.1568,0.0002,0.1482,0.3775,1.0817,2.1187,8.4618,1.1107,11.9
184,0.0214,0.2042,0.7347,0.0569,0.0023,0.2423,0.0001,0.0611,0.1419,0.0002,0.1482,0.3502,1.0233,1.9963,13.4801,1.6561,17.3599
185,0.0159,0.3632,0.7416,0.0566,0.0021,0.2522,0.0001,0.0477,0.1567,0.0002,0.1477,0.3626,1.0454,2.1784,9.2236,1.0944,12.7091
186,0.017,0.2898,0.7247,0.0533,0.0019,0.2514,0.0001,0.0457,0.1487,0.0002,0.1512,0.3387,1.0098,2.0512,8.4471,1.1083,11.8098
187,0.0173,0.2958,0.7316,0.0593,0.0031,0.2506,0.0001,0.0541,0.1518,0.0001,0.1496,0.3285,1.0155,2.0726,8.3989,1.092,11.7666
188,0.0169,0.2765,0.7357,0.0575,0.002,0.2545,0.0001,0.0475,0.1508,0.0002,0.1493,0.346,1.0274,2.0673,8.4213,1.0978,11.7894
189,0.0175,0.2918,0.7082,0.0568,0.0036,0.2559,0.0001,0.0546,0.1551,0.0002,0.1482,0.3579,1.0497,2.0777,8.4559,1.1032,11.8413
190,0.017,0.2472,0.7555,0.0563,0.0021,0.3139,0.0001,0.0537,0.1526,0.0002,0.1919,0.3615,1.1551,2.1849,8.3959,1.0921,11.8812
191,0.0167,0.4375,0.6984,0.0519,0.0017,0.2396,0.0001,0.0509,0.1475,0.0002,0.1474,0.3405,0.9917,2.1541,8.4435,1.1059,11.9052
192,0.0169,0.1988,0.7443,0.0567,0.0019,0.2877,0.0001,0.0458,0.1436,0.0002,0.1848,0.3512,1.086,2.0564,15.4099,1.9615,19.6394
193,0.0177,0.3828,0.7427,0.0565,0.0016,0.2538,0.0001,0.0477,0.1462,0.0001,0.1485,0.3496,1.0163,2.1722,8.4357,1.0981,11.917
194,0.017,0.3198,0.695,0.0548,0.0015,0.2427,0,0.0501,0.1484,0.0001,0.1446,0.322,0.9737,2.013,8.4489,1.1088,11.7723
195,0.0178,0.3771,0.7015,0.0543,0.0016,0.2388,0.0001,0.0504,0.1531,0.0002,0.1458,0.3407,0.9955,2.1019,8.4065,1.0921,11.8047
196,0.0166,0.2861,0.6936,0.0528,0.0016,0.2409,0.0001,0.0506,0.1473,0.0001,0.1468,0.3527,1.0075,2.0124,8.4111,1.0967,11.7218
197,0.0169,0.3296,0.7554,0.0539,0.002,0.2472,0.0001,0.0535,0.1545,0.0002,0.1547,0.3547,1.0394,2.1539,8.4218,1.094,11.8721
198,0.0174,0.2715,0.7247,0.0571,0.0045,0.2523,0.0001,0.0549,0.1504,0.0002,0.1476,0.3394,1.0243,2.0481,8.4677,1.102,11.8223
199,0.0167,0.3034,0.7353,0.0552,0.0029,0.2533,0.0001,0.0605,0.1564,0.0003,0.1414,0.3384,1.029,2.0959,8.4265,1.0968,11.8223
200,0.0175,0.2055,0.7435,0.0616,0.0024,0.2497,0.0002,0.0506,0.1427,0.0002,0.1469,0.356,1.05,2.0261,15.344,1.0962,18.6772
201,0.0176,0.2981,0.7651,0.057,0.0023,0.2587,0.0001,0.0468,0.1507,0.0001,0.1473,0.3523,1.0315,2.1252,8.4426,1.0959,11.875
202,0.0168,0.2935,0.7308,0.0604,0.0021,0.2509,0.0001,0.0511,0.1564,0.0003,0.1518,0.3351,1.0269,2.0789,8.442,1.0963,11.821
203,0.0163,0.283,0.7024,0.0541,0.0024,0.2602,0.0001,0.0533,0.1531,0.0002,0.1387,0.3245,1.0049,2.0173,8.3972,1.0968,11.7142
204,0.0174,0.281,0.7462,0.055,0.0018,0.2565,0.0001,0.0571,0.1543,0.0002,0.1477,0.3433,1.0351,2.0887,8.4081,1.097,11.7994
205,0.0165,0.2439,0.7176,0.053,0.0021,0.2532,0.0001,0.0475,0.1514,0.0002,0.1534,0.334,1.0143,2.0023,8.445,1.0984,11.7482
206,0.0164,0.277,0.7213,0.0683,0.0042,0.3153,0.0001,0.0522,0.1531,0.0002,0.2031,0.3567,1.1745,2.1975,8.3976,1.0944,11.8931
207,0.0166,0.2729,0.7135,0.0497,0.0037,0.2651,0.0001,0.0555,0.1522,0.0003,0.1383,0.341,1.0259,2.0393,8.5318,1.0998,11.8779
208,0.0214,0.1088,0.7513,0.056,0.0038,0.2455,0.0001,0.0507,0.1486,0.0002,0.1395,0.343,1.0064,1.9011,12.2438,1.0984,15.4731
209,0.0169,0.2957,0.7557,0.0555,0.004,0.2989,0.0001,0.0549,0.1539,0.0003,0.2037,0.3368,1.1302,2.2109,8.3979,1.1008,11.9208
210,0.0168,0.318,0.7458,0.0526,0.002,0.3173,0.0002,0.0477,0.1487,0.0001,0.1924,0.3547,1.1342,2.2244,8.5726,1.096,12.1001
211,0.0179,0.2884,0.7356,0.0514,0.0016,0.2402,0.0001,0.0538,0.1477,0.0002,0.1464,0.3682,1.0218,2.0725,8.4525,1.1023,11.8329
212,0.0174,0.3649,0.7106,0.0521,0.0045,0.301,0.0001,0.0531,0.1496,0.0003,0.2064,0.3465,1.1356,2.2418,8.4391,1.0929,11.978
213,0.0165,0.2389,0.7264,0.0517,0.0022,0.3024,0.0002,0.0552,0.151,0.0002,0.1996,0.3445,1.1286,2.1195,8.4861,1.0982,11.9105
214,0.0163,0.2901,0.7089,0.054,0.0015,0.2933,0.0001,0.0514,0.1511,0.0001,0.1904,0.3308,1.0819,2.1027,8.4557,1.0994,11.86
215,0.0168,0.2846,0.673,0.051,0.0014,0.2428,0,0.0525,0.1513,0.0001,0.1451,0.33,0.9846,1.9642,8.4192,1.1023,11.6882
216,0.0149,0.202,0.7332,0.0557,0.0015,0.245,0.0001,0.0519,0.151,0.0003,0.1452,0.3469,1.0182,1.9748,14.2833,1.7572,18.2273
217,0.0169,0.2525,0.7534,0.0576,0.003,0.3053,0.0002,0.0455,0.1559,0.0003,0.199,0.3587,1.1472,2.1795,9.267,1.0868,12.7451
218,0.017,0.2873,0.7275,0.0557,0.0029,0.2546,0.0001,0.0503,0.1488,0.0003,0.1499,0.3462,1.0281,2.0703,8.4151,1.1067,11.8003
219,0.0219,0.2861,0.7293,0.0524,0.0016,0.2416,0.0001,0.0541,0.1536,0.0001,0.1483,0.3398,1.0054,2.0524,8.5311,1.1967,11.9907
220,0.0165,0.3754,0.7272,0.0543,0.002,0.3033,0.0001,0.0487,0.1573,0.0002,0.1906,0.3421,1.1189,2.2467,8.4215,1.098,11.9697
221,0.0167,0.2918,0.7381,0.0573,0.002,0.2547,0.0001,0.0529,0.1549,0.0002,0.15,0.3388,1.0321,2.0863,8.4451,1.7986,12.5394
222,0.0182,0.3014,0.7443,0.0573,0.0023,0.2498,0.0002,0.0492,0.1552,0.0002,0.1528,0.3609,1.0501,2.126,8.5539,1.1176,12.009
223,0.0141,0.3587,0.7582,0.0595,0.0039,0.3059,0.0001,0.0533,0.152,0.0002,0.1981,0.3664,1.1568,2.2987,8.5175,1.1125,12.1395
224,0.0171,0.1188,0.7516,0.0586,0.0021,0.2936,0.0001,0.0469,0.1546,0.0002,0.1747,0.359,1.1095,2.0109,11.9603,1.1093,15.2903
225,0.0168,0.2544,0.7419,0.0549,0.0037,0.25,0.0001,0.0486,0.1524,0.0002,0.1516,0.3605,1.035,2.0592,8.4657,1.105,11.8395
226,0.0135,0.2889,0.7118,0.0527,0.0015,0.2912,0.0001,0.0489,0.1496,0.0002,0.1921,0.3433,1.0917,2.1135,8.3911,1.1025,11.8092
227,0.0138,0.3449,0.7083,0.0533,0.0016,0.239,0.0001,0.0429,0.15,0.0002,0.1425,0.3263,0.9651,2.0384,8.4505,1.096,11.7873
228,0.0144,0.2802,0.6904,0.0516,0.0013,0.2313,0,0.0505,0.1522,0.0001,0.1445,0.3206,0.9611,1.9518,8.4297,1.1024,11.6875
229,0.0138,0.3371,0.6882,0.0516,0.0014,0.289,0,0.051,0.1477,0.0001,0.1942,0.33,1.0737,2.1176,8.439,1.1048,11.8679
230,0.0175,0.2742,0.6906,0.0582,0.0014,0.243,0,0.0513,0.1506,0.0001,0.1443,0.3303,0.9881,1.9751,8.4072,1.0961,11.6817
231,0.0137,0.2222,0.6858,0.0511,0.0016,0.2763,0.0001,0.0441,0.1498,0.0002,0.1881,0.3434,1.0641,1.9924,8.3615,1.091,11.6486
232,0.0135,0.2044,0.7557,0.0574,0.0024,0.2535,0.0001,0.0462,0.1436,0.0001,0.1402,0.3569,1.0158,1.998,13.7027,1.1083,17.0138
233,0.0146,0.3769,0.7542,0.0602,0.0023,0.2594,0.0001,0.0483,0.1557,0.0001,0.1507,0.3462,1.0418,2.2005,8.4528,1.1038,11.9726
234,0.0189,0.2911,0.7455,0.0575,0.0043,0.2576,0.0001,0.0555,0.1551,0.0001,0.15,0.355,1.0537,2.1208,9.9609,1.097,13.3913
235,0.0177,0.292,0.7424,0.0551,0.0031,0.2906,0.0001,0.045,0.1473,0.0001,0.1876,0.3534,1.0962,2.1553,8.4124,1.0967,11.868
236,0.0182,0.2273,0.6956,0.0534,0.0026,0.2447,0.0001,0.0533,0.152,0.0001,0.1472,0.3323,0.9964,1.9449,8.4904,1.103,11.7442
237,0.0168,0.2877,0.7242,0.0593,0.0036,0.3173,0.0001,0.0551,0.1541,0.0002,0.2023,0.3564,1.1714,2.212,8.4757,1.1057,12.002
238,0.0168,0.3002,0.7379,0.0524,0.0034,0.3048,0.0001,0.0551,0.1515,0.0002,0.1919,0.3448,1.1236,2.1886,8.3735,1.0937,11.8613
239,0.0168,0.2833,0.7323,0.0603,0.003,0.25,0.0001,0.0572,0.1525,0.0002,0.1489,0.3455,1.0373,2.0795,8.3237,1.0913,11.6985
240,0.0214,0.2048,0.7486,0.0631,0.0031,0.2939,0.0001,0.0536,0.1504,0.0002,0.1859,0.3548,1.1304,2.1151,10.695,1.0976,14.1447
241,0.0169,0.3039,0.7481,0.0501,0.0039,0.2605,0.0001,0.0442,0.1544,0.0002,0.1429,0.3599,1.034,2.1154,8.421,1.098,11.847
242,0.0183,0.2949,0.7356,0.0562,0.0025,0.2613,0.0001,0.0593,0.1523,0.0002,0.1487,0.3408,1.0406,2.0982,8.4181,1.0942,11.8228
243,0.018,0.2879,0.739,0.0527,0.0018,0.3095,0.0001,0.0492,0.1515,0.0002,0.2031,0.3369,1.1219,2.1785,12.5207,1.092,16.0006
244,0.0169,0.2844,0.744,0.054,0.0034,0.2513,0.0001,0.0502,0.1598,0.0002,0.1495,0.3391,1.0286,2.0865,10.4485,1.0907,13.829
245,0.0138,0.2845,0.7361,0.0549,0.0035,0.2519,0.0001,0.0496,0.151,0.0002,0.1455,0.3438,1.0174,2.0619,10.9574,1.102,14.3279
246,0.0174,0.2988,0.7413,0.0612,0.0046,0.2635,0.0002,0.0512,0.1523,0.0002,0.1487,0.3297,1.0286,2.0975,10.8785,1.0988,14.2843
247,0.0169,0.4662,0.7501,0.054,0.0041,0.301,0.0001,0.0527,0.1508,0.0002,0.1894,0.3602,1.1305,2.3749,10.311,1.1007,13.9932
248,0.0171,0.1168,0.734,0.0582,0.0019,0.2961,0.0001,0.0517,0.143,0.0001,0.182,0.3504,1.1022,1.9839,14.9166,1.8456,18.966
249,0.0174,0.3095,0.7486,0.0574,0.0019,0.254,0.0001,0.0486,0.1605,0.0002,0.1482,0.3533,1.0428,2.1291,10.4259,1.0894,13.8614
250,0.0179,0.2898,0.7404,0.0585,0.0022,0.252,0.0001,0.0528,0.159,0.0002,0.153,0.336,1.0331,2.0923,10.6952,1.1265,14.1251
251,0.0165,0.3004,0.744,0.0565,0.0035,0.2976,0.0001,0.0536,0.1554,0.0001,0.1896,0.3382,1.1114,2.1842,8.8949,1.79,13.0757
252,0.0172,0.3003,0.735,0.0608,0.0076,0.2666,0.0001,0.0559,0.1776,0.0001,0.171,0.3838,1.1422,2.2019,8.8895,1.1117,12.4062
253,0.0178,0.2992,0.6917,0.0511,0.0015,0.2298,0,0.0499,0.1519,0.0001,0.1439,0.3456,0.9829,1.9966,9.5822,1.092,12.8781
254,0.0177,0.4588,0.7326,0.0602,0.0023,0.303,0.0001,0.0489,0.152,0.0002,0.193,0.3611,1.1419,2.3633,9.593,1.1017,13.2627
255,0.017,0.2343,0.7559,0.0559,0.0016,0.2963,0.0001,0.0451,0.1568,0.0002,0.1883,0.341,1.0967,2.1139,10.052,1.0923,13.4658
256,0.0171,0.1996,0.732,0.0487,0.0017,0.2284,0.0001,0.0445,0.1387,0.0003,0.1399,0.3571,0.9784,1.9382,14.1663,1.8905,18.2098
257,0.0163,0.3092,0.7706,0.0623,0.0018,0.2609,0.0001,0.0509,0.1592,0.0002,0.1538,0.3412,1.051,2.1566,10.8962,1.096,14.3598
258,0.0161,0.2946,0.7321,0.0532,0.0034,0.2928,0.0002,0.0469,0.1503,0.0002,0.19,0.3458,1.1025,2.157,8.6826,1.7813,12.827
259,0.0167,0.315,0.7048,0.0567,0.0016,0.2424,0.0001,0.0479,0.1663,0.0002,0.1557,0.3598,1.0482,2.0952,8.4718,1.103,11.8769
260,0.0177,0.3412,0.7264,0.0541,0.0016,0.2848,0.0001,0.0495,0.1516,0.0002,0.1875,0.3342,1.0766,2.1731,9.0641,1.0961,12.5457
261,0.0169,0.3156,0.7309,0.0519,0.0036,0.2556,0.0002,0.0543,0.1578,0.0003,0.1545,0.3549,1.0491,2.1196,9.7144,1.0996,13.1391
262,0.0168,0.2847,0.7385,0.053,0.0034,0.3074,0.0002,0.0475,0.1515,0.0001,0.1921,0.34,1.1181,2.168,8.8446,1.0964,12.3132
263,0.0173,0.3006,0.7373,0.061,0.0045,0.2489,0.0001,0.0538,0.1604,0.0002,0.1461,0.3464,1.0422,2.1084,9.6082,1.0907,13.0112
264,0.0194,0.1999,0.7552,0.0594,0.0024,0.2937,0.0001,0.0487,0.1394,0.0002,0.1882,0.3376,1.0924,2.0784,10.5169,1.0976,13.9261
265,0.0178,0.2987,0.8116,0.056,0.0049,0.2583,0.0001,0.0449,0.1581,0.0002,0.1489,0.3589,1.0498,2.1882,14.1277,1.8272,18.3591
266,0.0176,0.2973,0.7264,0.0583,0.0043,0.3023,0.0001,0.0458,0.1552,0.0002,0.1932,0.3408,1.1166,2.1648,12.7469,1.0754,16.1932
267,0.0173,0.2911,0.6993,0.0542,0.0039,0.259,0.0001,0.0456,0.155,0.0001,0.148,0.3431,1.064,2.0864,8.4218,1.0955,11.8062
268,0.0167,0.2875,0.7707,0.0549,0.0033,0.3121,0.0001,0.0551,0.1529,0.0002,0.1932,0.3198,1.1058,2.1892,8.3806,1.0887,11.8615
269,0.0174,0.2207,0.6878,0.0582,0.0015,0.2803,0.0001,0.0496,0.1498,0.0001,0.1875,0.3452,1.0844,2.0165,10.9505,1.0952,14.2656
270,0.0164,0.3164,0.7256,0.0543,0.0016,0.2423,0.0001,0.0532,0.1535,0.0002,0.1469,0.3304,0.9929,2.0627,8.8584,1.0901,12.216
271,0.0168,0.2903,0.7204,0.0524,0.0016,0.2454,0.0001,0.0549,0.1551,0.0002,0.1467,0.3412,1.0075,2.0427,9.6073,1.0793,12.9318
272,0.0166,0.2709,0.7419,0.0511,0.0026,0.2899,0.0001,0.0472,0.1409,0.0002,0.1965,0.3494,1.0941,2.1339,13.9259,1.101,17.3754
273,0.019,0.3071,0.7506,0.0646,0.0021,0.2567,0.0001,0.0462,0.1573,0.0002,0.1486,0.362,1.0583,2.1477,8.4374,1.1022,11.9029
274,0.0183,0.2926,0.7305,0.0559,0.0029,0.2516,0.0001,0.0541,0.1577,0.0002,0.1434,0.3612,1.0483,2.0997,9.5802,1.1055,13.0018
275,0.0169,0.2907,0.7843,0.0569,0.0017,0.233,0.0001,0.0452,0.152,0.0001,0.1472,0.3456,0.997,2.0986,8.4441,1.0937,11.8419
276,0.0177,0.2779,0.7155,0.0538,0.0016,0.291,0.0001,0.0433,0.1552,0.0001,0.1909,0.3402,1.0897,2.1084,8.3668,1.0971,11.7791
277,0.0163,0.3353,0.7301,0.0572,0.002,0.2554,0.0001,0.0584,0.1561,0.0002,0.1476,0.3433,1.0426,2.1351,8.3828,1.0939,11.8191
278,0.0162,0.2867,0.6816,0.0539,0.0014,0.2408,0.0001,0.0517,0.1504,0.0002,0.1432,0.3337,0.9884,1.9801,8.4134,1.0926,11.6917
279,0.0167,0.3335,0.7016,0.055,0.0016,0.2389,0.0001,0.0459,0.1537,0.0001,0.1461,0.3414,0.9945,2.0544,8.4324,1.0899,11.78
280,0.0164,0.1055,0.7255,0.0678,0.0023,0.2437,0.0001,0.0459,0.1524,0.0002,0.1299,0.3435,1.0028,1.8636,14.7757,1.8525,18.7033
281,0.0167,0.3009,0.7426,0.0608,0.0016,0.2509,0.0001,0.0483,0.1562,0.0002,0.148,0.346,1.0263,2.0933,8.3281,1.0904,11.7205
282,0.0176,0.3087,0.7136,0.0548,0.0017,0.2517,0,0.0532,0.1498,0.0001,0.1478,0.3403,1.0105,2.0592,8.3377,1.0794,11.6824
283,0.017,0.2862,0.67,0.0553,0.0015,0.2423,0.0001,0.0513,0.1494,0.0001,0.1464,0.3424,0.9999,1.9797,8.4088,1.8107,12.4033
284,0.0169,0.234,0.7219,0.06,0.0014,0.2338,0.0001,0.0502,0.1505,0.0001,0.1445,0.3593,1.0104,1.991,8.3617,1.0941,11.6496
285,0.0166,0.2272,0.6933,0.0503,0.0014,0.2843,0.0001,0.0502,0.1491,0.0001,0.1867,0.3198,1.0506,1.9946,8.443,1.092,11.7334
286,0.017,0.3011,0.7209,0.0519,0.0016,0.2432,0.0002,0.0517,0.1498,0.0002,0.1469,0.3285,0.985,2.0333,8.4208,1.0965,11.7554
287,0.017,0.2892,0.6993,0.055,0.0016,0.241,0.0001,0.0521,0.1537,0.0001,0.1444,0.3483,1.0087,2.0221,8.3508,1.0921,11.6688
288,0.0164,0.1984,0.7574,0.0589,0.0034,0.2411,0.0001,0.051,0.1489,0.0001,0.1384,0.3473,1.0054,1.9875,13.7799,1.216,17.1865
289,0.017,0.3524,0.758,0.0598,0.0019,0.2479,0.0002,0.0478,0.1474,0.0003,0.1502,0.3494,1.0241,2.1646,8.3693,1.0915,11.8304
290,0.0169,0.2907,0.7139,0.0489,0.0016,0.2426,0.0001,0.0519,0.1498,0.0001,0.1476,0.3483,1.0036,2.0369,8.3333,1.0701,11.6493
291,0.0163,0.3716,0.6855,0.0529,0.0015,0.2327,0.0001,0.052,0.1507,0.0002,0.1442,0.3303,0.975,2.0538,8.3984,1.1024,11.7618
292,0.0171,0.2908,0.7314,0.0521,0.0014,0.287,0.0001,0.0429,0.1479,0.0001,0.1889,0.3231,1.0527,2.1003,8.3147,1.0772,11.6955
293,0.0166,0.2706,0.7178,0.0551,0.0021,0.2674,0.0001,0.0557,0.1557,0.0002,0.1458,0.346,1.049,2.0629,8.5661,1.1199,11.9561
294,0.0179,0.2831,0.7442,0.0571,0.0029,0.3025,0.0001,0.0539,0.1554,0.0002,0.191,0.3547,1.1389,2.1957,8.9641,1.0844,12.4548
295,0.0187,0.2943,0.7221,0.0548,0.0016,0.2471,0.0001,0.0559,0.1541,0.0001,0.151,0.3449,1.0237,2.0712,8.4592,1.1008,11.837
296,0.0162,0.1065,0.7436,0.0535,0.0017,0.2779,0.0001,0.0483,0.1443,0.0002,0.1972,0.3357,1.0751,1.9477,14.4074,1.8543,18.4138
297,0.0163,0.3083,0.7531,0.0573,0.0019,0.2594,0,0.0483,0.1597,0.0002,0.1513,0.3457,1.0381,2.1243,9.3285,1.0992,12.7638
298,0.0161,0.2945,0.7346,0.0575,0.0031,0.2519,0.0001,0.0476,0.1526,0.0002,0.1439,0.353,1.0307,2.0866,8.3897,1.0914,11.7766
299,0.0169,0.2399,0.7314,0.0581,0.0021,0.2568,0.0002,0.0547,0.1528,0.0002,0.1485,0.347,1.0391,2.0381,8.3596,1.089,11.6949
300,0.0177,0.3508,0.7197,0.0537,0.0036,0.2534,0.0001,0.0616,0.1574,0.0002,0.1563,0.3508,1.0749,2.1747,8.3347,1.0885,11.805
301,0.0172,0.3025,0.7019,0.0527,0.0015,0.2921,0.0001,0.0502,0.1492,0.0001,0.1868,0.3401,1.0846,2.1174,8.2651,1.0759,11.6625
302,0.0169,0.2807,0.6943,0.0526,0.0013,0.2407,0,0.0517,0.1495,0.0002,0.145,0.3199,0.9697,1.9689,8.3103,1.0917,11.5751
303,0.0172,0.3485,0.7124,0.0537,0.0031,0.2604,0.0001,0.0556,0.1489,0.0003,0.1533,0.3422,1.0402,2.1301,8.2514,1.0643,11.6529
304,0.0165,0.2107,0.7707,0.0585,0.0023,0.2485,0.0001,0.0567,0.1459,0.0002,0.1404,0.3543,1.0286,2.0385,13.1446,1.7223,17.1201
305,0.0156,0.3705,0.7487,0.059,0.0021,0.3022,0.0001,0.0508,0.1585,0.0002,0.2026,0.3372,1.1308,2.2788,8.5964,1.0756,12.1654
306,0.0174,0.2848,0.7389,0.0613,0.0026,0.2544,0.0001,0.0561,0.1607,0.0003,0.1468,0.3421,1.0446,2.0959,8.3473,1.0825,11.7304
307,0.0174,0.2876,0.7437,0.058,0.0021,0.2456,0.0001,0.0567,0.1571,0.0002,0.1477,0.3432,1.0275,2.085,8.3589,1.0904,11.7394
308,0.0167,0.2957,0.7225,0.057,0.0037,0.2452,0.0002,0.0469,0.1584,0.0002,0.1518,0.3441,1.0284,2.0729,8.3564,1.0989,11.733
309,0.0159,0.3245,0.7094,0.0565,0.0037,0.3054,0.0001,0.0562,0.149,0.0003,0.1939,0.3353,1.1201,2.1794,8.2843,1.0783,11.7467
310,0.0168,0.3436,0.734,0.0571,0.0017,0.3227,0.0001,0.0484,0.1637,0.0003,0.1981,0.3453,1.1616,2.2666,8.2202,1.0657,11.7572
311,0.0164,0.2803,0.7003,0.0562,0.0034,0.2549,0.0001,0.0527,0.1549,0.0002,0.1469,0.3288,1.0167,2.0236,8.3524,1.0661,11.6511
312,0.0221,0.2047,0.7927,0.0598,0.0031,0.2489,0.0001,0.0481,0.1468,0.0002,0.1371,0.3463,1.0105,2.0438,12.9661,1.7573,17.001
313,0.0198,0.3425,0.743,0.0541,0.0027,0.3079,0.0001,0.0459,0.1584,0.0002,0.2019,0.3469,1.1388,2.2546,9.1373,1.0932,12.7023
314,0.0177,0.2866,0.7112,0.0545,0.0037,0.2955,0.0001,0.048,0.1521,0.0003,0.1969,0.352,1.1233,2.1487,8.2835,1.0753,11.7109
315,0.0171,0.2924,0.7195,0.0546,0.0043,0.2578,0.0001,0.0552,0.1534,0.0002,0.1457,0.3286,1.0187,2.0567,8.3338,1.0832,11.68
316,0.0171,0.3021,0.7425,0.0594,0.0039,0.2543,0.0001,0.0581,0.1565,0.0002,0.1482,0.3451,1.0475,2.1213,8.3351,1.0868,11.7479
317,0.0215,0.2993,0.706,0.0542,0.0016,0.2449,0.0002,0.0502,0.1507,0.0002,0.145,0.331,0.9902,2.0294,8.2614,1.0745,11.5681
318,0.0167,0.2902,0.69,0.0534,0.0015,0.2885,0,0.0513,0.1498,0.0002,0.1881,0.3341,1.0801,2.0849,8.2495,1.0961,11.6341
319,0.0169,0.2937,0.7215,0.0573,0.0015,0.2428,0.0001,0.0447,0.1497,0.0002,0.1499,0.3705,1.0306,2.0703,8.3806,1.09,11.7466
320,0.0156,0.2039,0.7677,0.0605,0.0022,0.3089,0.0002,0.049,0.1456,0.0003,0.1851,0.36,1.1337,2.1311,11.3959,1.1093,14.8441
